backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q21_k131072_max,PASS,ok,half,map_reduce,max,131072,2097152,uniform,21131235,1,Map-reduce top-k end-to-end time (ms),58.264,Map-reduce top-k end-to-end time (ms),58.264,Map-reduce top-k algorithmic time (ms),58.264,5242880,exact,2097152,lower-bound
cpu,q22_k8_max,PASS,ok,half,map_reduce,max,8,4194304,uniform,22000174,1,Map-reduce top-k end-to-end time (ms),0.148,Map-reduce top-k end-to-end time (ms),0.148,Map-reduce top-k algorithmic time (ms),0.148,8388736,exact,4194304,lower-bound
cpu,q22_k256_max,PASS,ok,half,map_reduce,max,256,4194304,uniform,22000422,1,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k end-to-end time (ms),0.255,Map-reduce top-k algorithmic time (ms),0.255,8392704,exact,4194304,lower-bound
cpu,q22_k4096_max,PASS,ok,half,map_reduce,max,4096,4194304,uniform,22004262,1,Map-reduce top-k end-to-end time (ms),3.032,Map-reduce top-k end-to-end time (ms),3.032,Map-reduce top-k algorithmic time (ms),3.032,8454144,exact,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,half,map_reduce,max,131072,4194304,uniform,22131238,1,Map-reduce top-k end-to-end time (ms),69.495,Map-reduce top-k end-to-end time (ms),69.495,Map-reduce top-k algorithmic time (ms),69.495,10485760,exact,4194304,lower-bound
cpu,q23_k8_max,PASS,ok,half,map_reduce,max,8,8388608,uniform,23000177,1,Map-reduce top-k end-to-end time (ms),0.234,Map-reduce top-k end-to-end time (ms),0.234,Map-reduce top-k algorithmic time (ms),0.234,16777472,exact,8388608,lower-bound
cpu,q23_k256_max,PASS,ok,half,map_reduce,max,256,8388608,uniform,23000425,1,Map-reduce top-k end-to-end time (ms),0.344,Map-reduce top-k end-to-end time (ms),0.344,Map-reduce top-k algorithmic time (ms),0.344,16785408,exact,8388608,lower-bound
cpu,q23_k4096_max,PASS,ok,half,map_reduce,max,4096,8388608,uniform,23004265,1,Map-reduce top-k end-to-end time (ms),3.235,Map-reduce top-k end-to-end time (ms),3.235,Map-reduce top-k algorithmic time (ms),3.235,16908288,exact,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,half,map_reduce,max,131072,8388608,uniform,23131241,1,Map-reduce top-k end-to-end time (ms),79.341,Map-reduce top-k end-to-end time (ms),79.341,Map-reduce top-k algorithmic time (ms),79.341,20971520,exact,8388608,lower-bound
cpu,q24_k8_max,PASS,ok,half,map_reduce,max,8,16777216,uniform,24000180,1,Map-reduce top-k end-to-end time (ms),0.483,Map-reduce top-k end-to-end time (ms),0.483,Map-reduce top-k algorithmic time (ms),0.483,33554688,exact,16777216,lower-bound
cpu,q24_k256_max,PASS,ok,half,map_reduce,max,256,16777216,uniform,24000428,1,Map-reduce top-k end-to-end time (ms),0.598,Map-reduce top-k end-to-end time (ms),0.598,Map-reduce top-k algorithmic time (ms),0.598,33562624,exact,16777216,lower-bound
cpu,q24_k4096_max,PASS,ok,half,map_reduce,max,4096,16777216,uniform,24004268,1,Map-reduce top-k end-to-end time (ms),3.465,Map-reduce top-k end-to-end time (ms),3.465,Map-reduce top-k algorithmic time (ms),3.465,33685504,exact,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,half,map_reduce,max,131072,16777216,uniform,24131244,1,Map-reduce top-k end-to-end time (ms),87.787,Map-reduce top-k end-to-end time (ms),87.787,Map-reduce top-k algorithmic time (ms),87.787,37748736,exact,16777216,lower-bound
cpu,q03_k8_max,PASS,ok,half,gt,max,8,8,uniform,3000117,1,Ground truth end-to-end time (ms),0.053,Ground truth end-to-end time (ms),0.053,Ground truth algorithmic time (ms),0.053,32,lower-bound,8,lower-bound
cpu,q04_k8_max,PASS,ok,half,gt,max,8,16,uniform,4000120,1,Ground truth end-to-end time (ms),0.077,Ground truth end-to-end time (ms),0.077,Ground truth algorithmic time (ms),0.077,48,lower-bound,16,lower-bound
cpu,q05_k8_max,PASS,ok,half,gt,max,8,32,uniform,5000123,1,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,80,lower-bound,32,lower-bound
cpu,q06_k8_max,PASS,ok,half,gt,max,8,64,uniform,6000126,1,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,144,lower-bound,64,lower-bound
cpu,q07_k8_max,PASS,ok,half,gt,max,8,128,uniform,7000129,1,Ground truth end-to-end time (ms),0.037,Ground truth end-to-end time (ms),0.037,Ground truth algorithmic time (ms),0.037,272,lower-bound,128,lower-bound
cpu,q08_k8_max,PASS,ok,half,gt,max,8,256,uniform,8000132,1,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,528,lower-bound,256,lower-bound
cpu,q08_k256_max,PASS,ok,half,gt,max,256,256,uniform,8000380,1,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,1024,lower-bound,256,lower-bound
cpu,q09_k8_max,PASS,ok,half,gt,max,8,512,uniform,9000135,1,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,1040,lower-bound,512,lower-bound
cpu,q09_k256_max,PASS,ok,half,gt,max,256,512,uniform,9000383,1,Ground truth end-to-end time (ms),0.053,Ground truth end-to-end time (ms),0.053,Ground truth algorithmic time (ms),0.053,1536,lower-bound,512,lower-bound
cpu,q10_k8_max,PASS,ok,half,gt,max,8,1024,uniform,10000138,1,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,2064,lower-bound,1024,lower-bound
cpu,q10_k256_max,PASS,ok,half,gt,max,256,1024,uniform,10000386,1,Ground truth end-to-end time (ms),0.053,Ground truth end-to-end time (ms),0.053,Ground truth algorithmic time (ms),0.053,2560,lower-bound,1024,lower-bound
cpu,q11_k8_max,PASS,ok,half,gt,max,8,2048,uniform,11000141,1,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,4112,lower-bound,2048,lower-bound
cpu,q11_k256_max,PASS,ok,half,gt,max,256,2048,uniform,11000389,1,Ground truth end-to-end time (ms),0.057,Ground truth end-to-end time (ms),0.057,Ground truth algorithmic time (ms),0.057,4608,lower-bound,2048,lower-bound
cpu,q12_k8_max,PASS,ok,half,gt,max,8,4096,uniform,12000144,1,Ground truth end-to-end time (ms),0.051,Ground truth end-to-end time (ms),0.051,Ground truth algorithmic time (ms),0.051,8208,lower-bound,4096,lower-bound
cpu,q12_k256_max,PASS,ok,half,gt,max,256,4096,uniform,12000392,1,Ground truth end-to-end time (ms),0.059,Ground truth end-to-end time (ms),0.059,Ground truth algorithmic time (ms),0.059,8704,lower-bound,4096,lower-bound
cpu,q12_k4096_max,PASS,ok,half,gt,max,4096,4096,uniform,12004232,1,Ground truth end-to-end time (ms),0.098,Ground truth end-to-end time (ms),0.098,Ground truth algorithmic time (ms),0.098,16384,lower-bound,4096,lower-bound
cpu,q13_k8_max,PASS,ok,half,gt,max,8,8192,uniform,13000147,1,Ground truth end-to-end time (ms),0.054,Ground truth end-to-end time (ms),0.054,Ground truth algorithmic time (ms),0.054,16400,lower-bound,8192,lower-bound
cpu,q13_k256_max,PASS,ok,half,gt,max,256,8192,uniform,13000395,1,Ground truth end-to-end time (ms),0.064,Ground truth end-to-end time (ms),0.064,Ground truth algorithmic time (ms),0.064,16896,lower-bound,8192,lower-bound
cpu,q13_k4096_max,PASS,ok,half,gt,max,4096,8192,uniform,13004235,1,Ground truth end-to-end time (ms),0.623,Ground truth end-to-end time (ms),0.623,Ground truth algorithmic time (ms),0.623,24576,lower-bound,8192,lower-bound
cpu,q14_k8_max,PASS,ok,half,gt,max,8,16384,uniform,14000150,1,Ground truth end-to-end time (ms),0.063,Ground truth end-to-end time (ms),0.063,Ground truth algorithmic time (ms),0.063,32784,lower-bound,16384,lower-bound
cpu,q14_k256_max,PASS,ok,half,gt,max,256,16384,uniform,14000398,1,Ground truth end-to-end time (ms),0.073,Ground truth end-to-end time (ms),0.073,Ground truth algorithmic time (ms),0.073,33280,lower-bound,16384,lower-bound
cpu,q14_k4096_max,PASS,ok,half,gt,max,4096,16384,uniform,14004238,1,Ground truth end-to-end time (ms),0.939,Ground truth end-to-end time (ms),0.939,Ground truth algorithmic time (ms),0.939,40960,lower-bound,16384,lower-bound
cpu,q15_k8_max,PASS,ok,half,gt,max,8,32768,uniform,15000153,1,Ground truth end-to-end time (ms),0.074,Ground truth end-to-end time (ms),0.074,Ground truth algorithmic time (ms),0.074,65552,lower-bound,32768,lower-bound
cpu,q15_k256_max,PASS,ok,half,gt,max,256,32768,uniform,15000401,1,Ground truth end-to-end time (ms),0.087,Ground truth end-to-end time (ms),0.087,Ground truth algorithmic time (ms),0.087,66048,lower-bound,32768,lower-bound
cpu,q15_k4096_max,PASS,ok,half,gt,max,4096,32768,uniform,15004241,1,Ground truth end-to-end time (ms),1.27,Ground truth end-to-end time (ms),1.27,Ground truth algorithmic time (ms),1.27,73728,lower-bound,32768,lower-bound
cpu,q16_k8_max,PASS,ok,half,gt,max,8,65536,uniform,16000156,1,Ground truth end-to-end time (ms),0.131,Ground truth end-to-end time (ms),0.131,Ground truth algorithmic time (ms),0.131,131088,lower-bound,65536,lower-bound
cpu,q16_k256_max,PASS,ok,half,gt,max,256,65536,uniform,16000404,1,Ground truth end-to-end time (ms),0.12,Ground truth end-to-end time (ms),0.12,Ground truth algorithmic time (ms),0.12,131584,lower-bound,65536,lower-bound
cpu,q16_k4096_max,PASS,ok,half,gt,max,4096,65536,uniform,16004244,1,Ground truth end-to-end time (ms),1.615,Ground truth end-to-end time (ms),1.615,Ground truth algorithmic time (ms),1.615,139264,lower-bound,65536,lower-bound
cpu,q17_k8_max,PASS,ok,half,gt,max,8,131072,uniform,17000159,1,Ground truth end-to-end time (ms),0.184,Ground truth end-to-end time (ms),0.184,Ground truth algorithmic time (ms),0.184,262160,lower-bound,131072,lower-bound
cpu,q17_k256_max,PASS,ok,half,gt,max,256,131072,uniform,17000407,1,Ground truth end-to-end time (ms),0.183,Ground truth end-to-end time (ms),0.183,Ground truth algorithmic time (ms),0.183,262656,lower-bound,131072,lower-bound
cpu,q17_k4096_max,PASS,ok,half,gt,max,4096,131072,uniform,17004247,1,Ground truth end-to-end time (ms),1.948,Ground truth end-to-end time (ms),1.948,Ground truth algorithmic time (ms),1.948,270336,lower-bound,131072,lower-bound
cpu,q17_k131072_max,PASS,ok,half,gt,max,131072,131072,uniform,17131223,1,Ground truth end-to-end time (ms),9.913,Ground truth end-to-end time (ms),9.913,Ground truth algorithmic time (ms),9.913,524288,lower-bound,131072,lower-bound
cpu,q18_k8_max,PASS,ok,half,gt,max,8,262144,uniform,18000162,1,Ground truth end-to-end time (ms),0.26,Ground truth end-to-end time (ms),0.26,Ground truth algorithmic time (ms),0.26,524304,lower-bound,262144,lower-bound
cpu,q18_k256_max,PASS,ok,half,gt,max,256,262144,uniform,18000410,1,Ground truth end-to-end time (ms),0.297,Ground truth end-to-end time (ms),0.297,Ground truth algorithmic time (ms),0.297,524800,lower-bound,262144,lower-bound
cpu,q18_k4096_max,PASS,ok,half,gt,max,4096,262144,uniform,18004250,1,Ground truth end-to-end time (ms),2.345,Ground truth end-to-end time (ms),2.345,Ground truth algorithmic time (ms),2.345,532480,lower-bound,262144,lower-bound
cpu,q18_k131072_max,PASS,ok,half,gt,max,131072,262144,uniform,18131226,1,Ground truth end-to-end time (ms),28.029,Ground truth end-to-end time (ms),28.029,Ground truth algorithmic time (ms),28.029,786432,lower-bound,262144,lower-bound
cpu,q19_k8_max,PASS,ok,half,gt,max,8,524288,uniform,19000165,1,Ground truth end-to-end time (ms),0.467,Ground truth end-to-end time (ms),0.467,Ground truth algorithmic time (ms),0.467,1048592,lower-bound,524288,lower-bound
cpu,q19_k256_max,PASS,ok,half,gt,max,256,524288,uniform,19000413,1,Ground truth end-to-end time (ms),0.521,Ground truth end-to-end time (ms),0.521,Ground truth algorithmic time (ms),0.521,1049088,lower-bound,524288,lower-bound
cpu,q19_k4096_max,PASS,ok,half,gt,max,4096,524288,uniform,19004253,1,Ground truth end-to-end time (ms),2.853,Ground truth end-to-end time (ms),2.853,Ground truth algorithmic time (ms),2.853,1056768,lower-bound,524288,lower-bound
cpu,q19_k131072_max,PASS,ok,half,gt,max,131072,524288,uniform,19131229,1,Ground truth end-to-end time (ms),40.772,Ground truth end-to-end time (ms),40.772,Ground truth algorithmic time (ms),40.772,1310720,lower-bound,524288,lower-bound
cpu,q20_k8_max,PASS,ok,half,gt,max,8,1048576,uniform,20000168,1,Ground truth end-to-end time (ms),0.882,Ground truth end-to-end time (ms),0.882,Ground truth algorithmic time (ms),0.882,2097168,lower-bound,1048576,lower-bound
cpu,q20_k256_max,PASS,ok,half,gt,max,256,1048576,uniform,20000416,1,Ground truth end-to-end time (ms),0.93,Ground truth end-to-end time (ms),0.93,Ground truth algorithmic time (ms),0.93,2097664,lower-bound,1048576,lower-bound
cpu,q20_k4096_max,PASS,ok,half,gt,max,4096,1048576,uniform,20004256,1,Ground truth end-to-end time (ms),3.508,Ground truth end-to-end time (ms),3.508,Ground truth algorithmic time (ms),3.508,2105344,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,half,gt,max,131072,1048576,uniform,20131232,1,Ground truth end-to-end time (ms),53.331,Ground truth end-to-end time (ms),53.331,Ground truth algorithmic time (ms),53.331,2359296,lower-bound,1048576,lower-bound
cpu,q21_k8_max,PASS,ok,half,gt,max,8,2097152,uniform,21000171,1,Ground truth end-to-end time (ms),1.705,Ground truth end-to-end time (ms),1.705,Ground truth algorithmic time (ms),1.705,4194320,lower-bound,2097152,lower-bound
cpu,q21_k256_max,PASS,ok,half,gt,max,256,2097152,uniform,21000419,1,Ground truth end-to-end time (ms),1.753,Ground truth end-to-end time (ms),1.753,Ground truth algorithmic time (ms),1.753,4194816,lower-bound,2097152,lower-bound
cpu,q21_k4096_max,PASS,ok,half,gt,max,4096,2097152,uniform,21004259,1,Ground truth end-to-end time (ms),4.496,Ground truth end-to-end time (ms),4.496,Ground truth algorithmic time (ms),4.496,4202496,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,half,gt,max,131072,2097152,uniform,21131235,1,Ground truth end-to-end time (ms),65.174,Ground truth end-to-end time (ms),65.174,Ground truth algorithmic time (ms),65.174,4456448,lower-bound,2097152,lower-bound
cpu,q22_k8_max,PASS,ok,half,gt,max,8,4194304,uniform,22000174,1,Ground truth end-to-end time (ms),3.378,Ground truth end-to-end time (ms),3.378,Ground truth algorithmic time (ms),3.378,8388624,lower-bound,4194304,lower-bound
cpu,q22_k256_max,PASS,ok,half,gt,max,256,4194304,uniform,22000422,1,Ground truth end-to-end time (ms),3.444,Ground truth end-to-end time (ms),3.444,Ground truth algorithmic time (ms),3.444,8389120,lower-bound,4194304,lower-bound
cpu,q22_k4096_max,PASS,ok,half,gt,max,4096,4194304,uniform,22004262,1,Ground truth end-to-end time (ms),6.239,Ground truth end-to-end time (ms),6.239,Ground truth algorithmic time (ms),6.239,8396800,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,half,gt,max,131072,4194304,uniform,22131238,1,Ground truth end-to-end time (ms),76.336,Ground truth end-to-end time (ms),76.336,Ground truth algorithmic time (ms),76.336,8650752,lower-bound,4194304,lower-bound
cpu,q23_k8_max,PASS,ok,half,gt,max,8,8388608,uniform,23000177,1,Ground truth end-to-end time (ms),6.683,Ground truth end-to-end time (ms),6.683,Ground truth algorithmic time (ms),6.683,16777232,lower-bound,8388608,lower-bound
cpu,q23_k256_max,PASS,ok,half,gt,max,256,8388608,uniform,23000425,1,Ground truth end-to-end time (ms),6.738,Ground truth end-to-end time (ms),6.738,Ground truth algorithmic time (ms),6.738,16777728,lower-bound,8388608,lower-bound
cpu,q23_k4096_max,PASS,ok,half,gt,max,4096,8388608,uniform,23004265,1,Ground truth end-to-end time (ms),9.645,Ground truth end-to-end time (ms),9.645,Ground truth algorithmic time (ms),9.645,16785408,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,half,gt,max,131072,8388608,uniform,23131241,1,Ground truth end-to-end time (ms),87.398,Ground truth end-to-end time (ms),87.398,Ground truth algorithmic time (ms),87.398,17039360,lower-bound,8388608,lower-bound
cpu,q24_k8_max,PASS,ok,half,gt,max,8,16777216,uniform,24000180,1,Ground truth end-to-end time (ms),13.34,Ground truth end-to-end time (ms),13.34,Ground truth algorithmic time (ms),13.34,33554448,lower-bound,16777216,lower-bound
cpu,q24_k256_max,PASS,ok,half,gt,max,256,16777216,uniform,24000428,1,Ground truth end-to-end time (ms),13.412,Ground truth end-to-end time (ms),13.412,Ground truth algorithmic time (ms),13.412,33554944,lower-bound,16777216,lower-bound
cpu,q24_k4096_max,PASS,ok,half,gt,max,4096,16777216,uniform,24004268,1,Ground truth end-to-end time (ms),16.314,Ground truth end-to-end time (ms),16.314,Ground truth algorithmic time (ms),16.314,33562624,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,half,gt,max,131072,16777216,uniform,24131244,1,Ground truth end-to-end time (ms),100.968,Ground truth end-to-end time (ms),100.968,Ground truth algorithmic time (ms),100.968,33816576,lower-bound,16777216,lower-bound
gpu,q03_k8_max,PASS,ok,half,bitonic,max,8,8,uniform,3000117,1,Trunc bitonic end-to-end time (ms),0.264,Trunc bitonic end-to-end time (ms),0.264,Trunc bitonic algorithmic time (ms),0.008,32,exact,24,exact
gpu,q04_k8_max,PASS,ok,half,bitonic,max,8,16,uniform,4000120,1,Trunc bitonic end-to-end time (ms),0.278,Trunc bitonic end-to-end time (ms),0.278,Trunc bitonic algorithmic time (ms),0.011,144,exact,68,exact
gpu,q05_k8_max,PASS,ok,half,bitonic,max,8,32,uniform,5000123,1,Trunc bitonic end-to-end time (ms),0.281,Trunc bitonic end-to-end time (ms),0.281,Trunc bitonic algorithmic time (ms),0.013,368,exact,156,exact
gpu,q06_k8_max,PASS,ok,half,bitonic,max,8,64,uniform,6000126,1,Trunc bitonic end-to-end time (ms),0.287,Trunc bitonic end-to-end time (ms),0.287,Trunc bitonic algorithmic time (ms),0.015,816,exact,332,exact
gpu,q07_k8_max,PASS,ok,half,bitonic,max,8,128,uniform,7000129,1,Trunc bitonic end-to-end time (ms),0.297,Trunc bitonic end-to-end time (ms),0.297,Trunc bitonic algorithmic time (ms),0.018,1712,exact,684,exact
gpu,q08_k8_max,PASS,ok,half,bitonic,max,8,256,uniform,8000132,1,Trunc bitonic end-to-end time (ms),0.302,Trunc bitonic end-to-end time (ms),0.302,Trunc bitonic algorithmic time (ms),0.021,3504,exact,1388,exact
gpu,q08_k256_max,PASS,ok,half,bitonic,max,256,256,uniform,8000380,1,Trunc bitonic end-to-end time (ms),0.267,Trunc bitonic end-to-end time (ms),0.267,Trunc bitonic algorithmic time (ms),0.011,1024,exact,4608,exact
gpu,q09_k8_max,PASS,ok,half,bitonic,max,8,512,uniform,9000135,1,Trunc bitonic end-to-end time (ms),0.305,Trunc bitonic end-to-end time (ms),0.305,Trunc bitonic algorithmic time (ms),0.023,7088,exact,2796,exact
gpu,q09_k256_max,PASS,ok,half,bitonic,max,256,512,uniform,9000383,1,Trunc bitonic end-to-end time (ms),0.28,Trunc bitonic end-to-end time (ms),0.28,Trunc bitonic algorithmic time (ms),0.015,4608,exact,10496,exact
gpu,q10_k8_max,PASS,ok,half,bitonic,max,8,1024,uniform,10000138,1,Trunc bitonic end-to-end time (ms),0.31,Trunc bitonic end-to-end time (ms),0.31,Trunc bitonic algorithmic time (ms),0.026,14256,exact,5612,exact
gpu,q10_k256_max,PASS,ok,half,bitonic,max,256,1024,uniform,10000386,1,Trunc bitonic end-to-end time (ms),0.288,Trunc bitonic end-to-end time (ms),0.288,Trunc bitonic algorithmic time (ms),0.019,11776,exact,22272,exact
gpu,q11_k8_max,PASS,ok,half,bitonic,max,8,2048,uniform,11000141,1,Trunc bitonic end-to-end time (ms),0.316,Trunc bitonic end-to-end time (ms),0.316,Trunc bitonic algorithmic time (ms),0.029,28592,exact,11244,exact
gpu,q11_k256_max,PASS,ok,half,bitonic,max,256,2048,uniform,11000389,1,Trunc bitonic end-to-end time (ms),0.297,Trunc bitonic end-to-end time (ms),0.297,Trunc bitonic algorithmic time (ms),0.025,26112,exact,45824,exact
gpu,q12_k8_max,PASS,ok,half,bitonic,max,8,4096,uniform,12000144,1,Trunc bitonic end-to-end time (ms),0.324,Trunc bitonic end-to-end time (ms),0.324,Trunc bitonic algorithmic time (ms),0.033,57264,exact,22508,exact
gpu,q12_k256_max,PASS,ok,half,bitonic,max,256,4096,uniform,12000392,1,Trunc bitonic end-to-end time (ms),0.308,Trunc bitonic end-to-end time (ms),0.308,Trunc bitonic algorithmic time (ms),0.033,54784,exact,92928,exact
gpu,q12_k4096_max,PASS,ok,half,bitonic,max,4096,4096,uniform,12004232,1,Trunc bitonic end-to-end time (ms),0.292,Trunc bitonic end-to-end time (ms),0.292,Trunc bitonic algorithmic time (ms),0.032,16384,exact,159744,exact
gpu,q13_k8_max,PASS,ok,half,bitonic,max,8,8192,uniform,13000147,1,Trunc bitonic end-to-end time (ms),0.335,Trunc bitonic end-to-end time (ms),0.335,Trunc bitonic algorithmic time (ms),0.036,114608,exact,45036,exact
gpu,q13_k256_max,PASS,ok,half,bitonic,max,256,8192,uniform,13000395,1,Trunc bitonic end-to-end time (ms),0.319,Trunc bitonic end-to-end time (ms),0.319,Trunc bitonic algorithmic time (ms),0.039,112128,exact,187136,exact
gpu,q13_k4096_max,PASS,ok,half,bitonic,max,4096,8192,uniform,13004235,1,Trunc bitonic end-to-end time (ms),0.311,Trunc bitonic end-to-end time (ms),0.311,Trunc bitonic algorithmic time (ms),0.039,73728,exact,348160,exact
gpu,q14_k8_max,PASS,ok,half,bitonic,max,8,16384,uniform,14000150,1,Trunc bitonic end-to-end time (ms),0.345,Trunc bitonic end-to-end time (ms),0.345,Trunc bitonic algorithmic time (ms),0.039,229296,exact,90092,exact
gpu,q14_k256_max,PASS,ok,half,bitonic,max,256,16384,uniform,14000398,1,Trunc bitonic end-to-end time (ms),0.329,Trunc bitonic end-to-end time (ms),0.329,Trunc bitonic algorithmic time (ms),0.044,226816,exact,375552,exact
gpu,q14_k4096_max,PASS,ok,half,bitonic,max,4096,16384,uniform,14004238,1,Trunc bitonic end-to-end time (ms),0.318,Trunc bitonic end-to-end time (ms),0.318,Trunc bitonic algorithmic time (ms),0.046,188416,exact,724992,exact
gpu,q15_k8_max,PASS,ok,half,bitonic,max,8,32768,uniform,15000153,1,Trunc bitonic end-to-end time (ms),0.348,Trunc bitonic end-to-end time (ms),0.348,Trunc bitonic algorithmic time (ms),0.043,458672,exact,180204,exact
gpu,q15_k256_max,PASS,ok,half,bitonic,max,256,32768,uniform,15000401,1,Trunc bitonic end-to-end time (ms),0.336,Trunc bitonic end-to-end time (ms),0.336,Trunc bitonic algorithmic time (ms),0.049,456192,exact,752384,exact
gpu,q15_k4096_max,PASS,ok,half,bitonic,max,4096,32768,uniform,15004241,1,Trunc bitonic end-to-end time (ms),0.33,Trunc bitonic end-to-end time (ms),0.33,Trunc bitonic algorithmic time (ms),0.052,417792,exact,1478656,exact
gpu,q16_k8_max,PASS,ok,half,bitonic,max,8,65536,uniform,16000156,1,Trunc bitonic end-to-end time (ms),0.356,Trunc bitonic end-to-end time (ms),0.356,Trunc bitonic algorithmic time (ms),0.046,917424,exact,360428,exact
gpu,q16_k256_max,PASS,ok,half,bitonic,max,256,65536,uniform,16000404,1,Trunc bitonic end-to-end time (ms),0.35,Trunc bitonic end-to-end time (ms),0.35,Trunc bitonic algorithmic time (ms),0.053,914944,exact,1506048,exact
gpu,q16_k4096_max,PASS,ok,half,bitonic,max,4096,65536,uniform,16004244,1,Trunc bitonic end-to-end time (ms),0.345,Trunc bitonic end-to-end time (ms),0.345,Trunc bitonic algorithmic time (ms),0.059,876544,exact,2985984,exact
gpu,q17_k8_max,PASS,ok,half,bitonic,max,8,131072,uniform,17000159,1,Trunc bitonic end-to-end time (ms),0.372,Trunc bitonic end-to-end time (ms),0.372,Trunc bitonic algorithmic time (ms),0.051,1834928,exact,720876,exact
gpu,q17_k256_max,PASS,ok,half,bitonic,max,256,131072,uniform,17000407,1,Trunc bitonic end-to-end time (ms),0.369,Trunc bitonic end-to-end time (ms),0.369,Trunc bitonic algorithmic time (ms),0.064,1832448,exact,3013376,exact
gpu,q17_k4096_max,PASS,ok,half,bitonic,max,4096,131072,uniform,17004247,1,Trunc bitonic end-to-end time (ms),0.371,Trunc bitonic end-to-end time (ms),0.371,Trunc bitonic algorithmic time (ms),0.076,1794048,exact,6000640,exact
gpu,q17_k131072_max,PASS,ok,half,bitonic,max,131072,131072,uniform,17131223,1,Trunc bitonic end-to-end time (ms),0.444,Trunc bitonic end-to-end time (ms),0.444,Trunc bitonic algorithmic time (ms),0.101,11010048,exact,10027008,exact
gpu,q18_k8_max,PASS,ok,half,bitonic,max,8,262144,uniform,18000162,1,Trunc bitonic end-to-end time (ms),0.388,Trunc bitonic end-to-end time (ms),0.388,Trunc bitonic algorithmic time (ms),0.057,3669936,exact,1441772,exact
gpu,q18_k256_max,PASS,ok,half,bitonic,max,256,262144,uniform,18000410,1,Trunc bitonic end-to-end time (ms),0.398,Trunc bitonic end-to-end time (ms),0.398,Trunc bitonic algorithmic time (ms),0.079,3667456,exact,6028032,exact
gpu,q18_k4096_max,PASS,ok,half,bitonic,max,4096,262144,uniform,18004250,1,Trunc bitonic end-to-end time (ms),0.422,Trunc bitonic end-to-end time (ms),0.422,Trunc bitonic algorithmic time (ms),0.106,3629056,exact,12029952,exact
gpu,q18_k131072_max,PASS,ok,half,bitonic,max,131072,262144,uniform,18131226,1,Trunc bitonic end-to-end time (ms),0.513,Trunc bitonic end-to-end time (ms),0.513,Trunc bitonic algorithmic time (ms),0.153,25952256,exact,21299200,exact
gpu,q19_k8_max,PASS,ok,half,bitonic,max,8,524288,uniform,19000165,1,Trunc bitonic end-to-end time (ms),0.413,Trunc bitonic end-to-end time (ms),0.413,Trunc bitonic algorithmic time (ms),0.067,7339952,exact,2883564,exact
gpu,q19_k256_max,PASS,ok,half,bitonic,max,256,524288,uniform,19000413,1,Trunc bitonic end-to-end time (ms),0.445,Trunc bitonic end-to-end time (ms),0.445,Trunc bitonic algorithmic time (ms),0.103,7337472,exact,12057344,exact
gpu,q19_k4096_max,PASS,ok,half,bitonic,max,4096,524288,uniform,19004253,1,Trunc bitonic end-to-end time (ms),0.486,Trunc bitonic end-to-end time (ms),0.486,Trunc bitonic algorithmic time (ms),0.145,7299072,exact,24088576,exact
gpu,q19_k131072_max,PASS,ok,half,bitonic,max,131072,524288,uniform,19131229,1,Trunc bitonic end-to-end time (ms),0.628,Trunc bitonic end-to-end time (ms),0.628,Trunc bitonic algorithmic time (ms),0.242,55836672,exact,43843584,exact
gpu,q20_k8_max,PASS,ok,half,bitonic,max,8,1048576,uniform,20000168,1,Trunc bitonic end-to-end time (ms),0.675,Trunc bitonic end-to-end time (ms),0.675,Trunc bitonic algorithmic time (ms),0.083,14679984,exact,5767148,exact
gpu,q20_k256_max,PASS,ok,half,bitonic,max,256,1048576,uniform,20000416,1,Trunc bitonic end-to-end time (ms),0.737,Trunc bitonic end-to-end time (ms),0.737,Trunc bitonic algorithmic time (ms),0.156,14677504,exact,24115968,exact
