backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,adversarial,22000174,1,Trunc bitonic end-to-end time (ms),0.819,Trunc bitonic end-to-end time (ms),0.819,Trunc bitonic algorithmic time (ms),0.819,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,adversarial,22000175,1,Trunc bitonic end-to-end time (ms),0.816,Trunc bitonic end-to-end time (ms),0.816,Trunc bitonic algorithmic time (ms),0.816,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,sorted,22000174,1,Trunc bitonic end-to-end time (ms),0.806,Trunc bitonic end-to-end time (ms),0.806,Trunc bitonic algorithmic time (ms),0.806,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,sorted,22000175,1,Trunc bitonic end-to-end time (ms),0.818,Trunc bitonic end-to-end time (ms),0.818,Trunc bitonic algorithmic time (ms),0.818,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,reverse,22000174,1,Trunc bitonic end-to-end time (ms),0.804,Trunc bitonic end-to-end time (ms),0.804,Trunc bitonic algorithmic time (ms),0.804,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,reverse,22000175,1,Trunc bitonic end-to-end time (ms),0.805,Trunc bitonic end-to-end time (ms),0.805,Trunc bitonic algorithmic time (ms),0.805,58720176,exact,23068652,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,uniform,22131238,1,Trunc bitonic end-to-end time (ms),10.405,Trunc bitonic end-to-end time (ms),10.405,Trunc bitonic algorithmic time (ms),10.405,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,uniform,22131239,1,Trunc bitonic end-to-end time (ms),10.245,Trunc bitonic end-to-end time (ms),10.245,Trunc bitonic algorithmic time (ms),10.245,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,trimodal,22131238,1,Trunc bitonic end-to-end time (ms),10.236,Trunc bitonic end-to-end time (ms),10.236,Trunc bitonic algorithmic time (ms),10.236,57409536,exact,359464960,exact
cpu,q22_k131072_max,PASS,ok,half,bitonic,max,131072,4194304,trimodal,22131239,1,Trunc bitonic end-to-end time (ms),10.384,Trunc bitonic end-to-end time (ms),10.384,Trunc bitonic algorithmic time (ms),10.384,57409536,exact,359464960,exact
