backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q20_k256_max,PASS,ok,int,map_reduce,max,256,1048576,uniform,20000416,1,Map-reduce top-k end-to-end time (ms),0.114,Map-reduce top-k end-to-end time (ms),0.114,Map-reduce top-k algorithmic time (ms),0.114,4196352,exact,1048576,lower-bound
cpu,q20_k4096_max,PASS,ok,int,map_reduce,max,4096,1048576,uniform,20004256,1,Map-reduce top-k end-to-end time (ms),1.552,Map-reduce top-k end-to-end time (ms),1.552,Map-reduce top-k algorithmic time (ms),1.552,4227072,exact,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,int,map_reduce,max,131072,1048576,uniform,20131232,1,Map-reduce top-k end-to-end time (ms),27.773,Map-reduce top-k end-to-end time (ms),27.773,Map-reduce top-k algorithmic time (ms),27.773,5242880,exact,1048576,lower-bound
cpu,q21_k8_max,PASS,ok,int,map_reduce,max,8,2097152,uniform,21000171,1,Map-reduce top-k end-to-end time (ms),0.08,Map-reduce top-k end-to-end time (ms),0.08,Map-reduce top-k algorithmic time (ms),0.08,8388736,exact,2097152,lower-bound
cpu,q21_k256_max,PASS,ok,int,map_reduce,max,256,2097152,uniform,21000419,1,Map-reduce top-k end-to-end time (ms),0.112,Map-reduce top-k end-to-end time (ms),0.112,Map-reduce top-k algorithmic time (ms),0.112,8392704,exact,2097152,lower-bound
cpu,q21_k4096_max,PASS,ok,int,map_reduce,max,4096,2097152,uniform,21004259,1,Map-reduce top-k end-to-end time (ms),1.733,Map-reduce top-k end-to-end time (ms),1.733,Map-reduce top-k algorithmic time (ms),1.733,8454144,exact,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,int,map_reduce,max,131072,2097152,uniform,21131235,1,Map-reduce top-k end-to-end time (ms),37.087,Map-reduce top-k end-to-end time (ms),37.087,Map-reduce top-k algorithmic time (ms),37.087,10485760,exact,2097152,lower-bound
cpu,q22_k8_max,PASS,ok,int,map_reduce,max,8,4194304,uniform,22000174,1,Map-reduce top-k end-to-end time (ms),0.088,Map-reduce top-k end-to-end time (ms),0.088,Map-reduce top-k algorithmic time (ms),0.088,16777472,exact,4194304,lower-bound
cpu,q22_k256_max,PASS,ok,int,map_reduce,max,256,4194304,uniform,22000422,1,Map-reduce top-k end-to-end time (ms),0.124,Map-reduce top-k end-to-end time (ms),0.124,Map-reduce top-k algorithmic time (ms),0.124,16785408,exact,4194304,lower-bound
cpu,q22_k4096_max,PASS,ok,int,map_reduce,max,4096,4194304,uniform,22004262,1,Map-reduce top-k end-to-end time (ms),1.907,Map-reduce top-k end-to-end time (ms),1.907,Map-reduce top-k algorithmic time (ms),1.907,16908288,exact,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,int,map_reduce,max,131072,4194304,uniform,22131238,1,Map-reduce top-k end-to-end time (ms),44.696,Map-reduce top-k end-to-end time (ms),44.696,Map-reduce top-k algorithmic time (ms),44.696,20971520,exact,4194304,lower-bound
cpu,q23_k8_max,PASS,ok,int,map_reduce,max,8,8388608,uniform,23000177,1,Map-reduce top-k end-to-end time (ms),0.393,Map-reduce top-k end-to-end time (ms),0.393,Map-reduce top-k algorithmic time (ms),0.393,33554944,exact,8388608,lower-bound
cpu,q23_k256_max,PASS,ok,int,map_reduce,max,256,8388608,uniform,23000425,1,Map-reduce top-k end-to-end time (ms),0.409,Map-reduce top-k end-to-end time (ms),0.409,Map-reduce top-k algorithmic time (ms),0.409,33570816,exact,8388608,lower-bound
cpu,q23_k4096_max,PASS,ok,int,map_reduce,max,4096,8388608,uniform,23004265,1,Map-reduce top-k end-to-end time (ms),2.095,Map-reduce top-k end-to-end time (ms),2.095,Map-reduce top-k algorithmic time (ms),2.095,33816576,exact,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,int,map_reduce,max,131072,8388608,uniform,23131241,1,Map-reduce top-k end-to-end time (ms),52.793,Map-reduce top-k end-to-end time (ms),52.793,Map-reduce top-k algorithmic time (ms),52.793,41943040,exact,8388608,lower-bound
cpu,q24_k8_max,PASS,ok,int,map_reduce,max,8,16777216,uniform,24000180,1,Map-reduce top-k end-to-end time (ms),1.226,Map-reduce top-k end-to-end time (ms),1.226,Map-reduce top-k algorithmic time (ms),1.226,67109376,exact,16777216,lower-bound
cpu,q24_k256_max,PASS,ok,int,map_reduce,max,256,16777216,uniform,24000428,1,Map-reduce top-k end-to-end time (ms),1.238,Map-reduce top-k end-to-end time (ms),1.238,Map-reduce top-k algorithmic time (ms),1.238,67125248,exact,16777216,lower-bound
cpu,q24_k4096_max,PASS,ok,int,map_reduce,max,4096,16777216,uniform,24004268,1,Map-reduce top-k end-to-end time (ms),3.125,Map-reduce top-k end-to-end time (ms),3.125,Map-reduce top-k algorithmic time (ms),3.125,67371008,exact,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,int,map_reduce,max,131072,16777216,uniform,24131244,1,Map-reduce top-k end-to-end time (ms),60.373,Map-reduce top-k end-to-end time (ms),60.373,Map-reduce top-k algorithmic time (ms),60.373,75497472,exact,16777216,lower-bound
cpu,q03_k8_max,PASS,ok,int,gt,max,8,8,uniform,3000117,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,64,lower-bound,8,lower-bound
cpu,q04_k8_max,PASS,ok,int,gt,max,8,16,uniform,4000120,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,96,lower-bound,16,lower-bound
cpu,q05_k8_max,PASS,ok,int,gt,max,8,32,uniform,5000123,1,Ground truth end-to-end time (ms),0.022,Ground truth end-to-end time (ms),0.022,Ground truth algorithmic time (ms),0.022,160,lower-bound,32,lower-bound
cpu,q06_k8_max,PASS,ok,int,gt,max,8,64,uniform,6000126,1,Ground truth end-to-end time (ms),0.022,Ground truth end-to-end time (ms),0.022,Ground truth algorithmic time (ms),0.022,288,lower-bound,64,lower-bound
cpu,q07_k8_max,PASS,ok,int,gt,max,8,128,uniform,7000129,1,Ground truth end-to-end time (ms),0.022,Ground truth end-to-end time (ms),0.022,Ground truth algorithmic time (ms),0.022,544,lower-bound,128,lower-bound
cpu,q08_k8_max,PASS,ok,int,gt,max,8,256,uniform,8000132,1,Ground truth end-to-end time (ms),0.022,Ground truth end-to-end time (ms),0.022,Ground truth algorithmic time (ms),0.022,1056,lower-bound,256,lower-bound
cpu,q08_k256_max,PASS,ok,int,gt,max,256,256,uniform,8000380,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,2048,lower-bound,256,lower-bound
cpu,q09_k8_max,PASS,ok,int,gt,max,8,512,uniform,9000135,1,Ground truth end-to-end time (ms),0.022,Ground truth end-to-end time (ms),0.022,Ground truth algorithmic time (ms),0.022,2080,lower-bound,512,lower-bound
cpu,q09_k256_max,PASS,ok,int,gt,max,256,512,uniform,9000383,1,Ground truth end-to-end time (ms),0.028,Ground truth end-to-end time (ms),0.028,Ground truth algorithmic time (ms),0.028,3072,lower-bound,512,lower-bound
cpu,q10_k8_max,PASS,ok,int,gt,max,8,1024,uniform,10000138,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,4128,lower-bound,1024,lower-bound
cpu,q10_k256_max,PASS,ok,int,gt,max,256,1024,uniform,10000386,1,Ground truth end-to-end time (ms),0.03,Ground truth end-to-end time (ms),0.03,Ground truth algorithmic time (ms),0.03,5120,lower-bound,1024,lower-bound
cpu,q11_k8_max,PASS,ok,int,gt,max,8,2048,uniform,11000141,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,8224,lower-bound,2048,lower-bound
cpu,q11_k256_max,PASS,ok,int,gt,max,256,2048,uniform,11000389,1,Ground truth end-to-end time (ms),0.032,Ground truth end-to-end time (ms),0.032,Ground truth algorithmic time (ms),0.032,9216,lower-bound,2048,lower-bound
cpu,q12_k8_max,PASS,ok,int,gt,max,8,4096,uniform,12000144,1,Ground truth end-to-end time (ms),0.023,Ground truth end-to-end time (ms),0.023,Ground truth algorithmic time (ms),0.023,16416,lower-bound,4096,lower-bound
cpu,q12_k256_max,PASS,ok,int,gt,max,256,4096,uniform,12000392,1,Ground truth end-to-end time (ms),0.036,Ground truth end-to-end time (ms),0.036,Ground truth algorithmic time (ms),0.036,17408,lower-bound,4096,lower-bound
cpu,q12_k4096_max,PASS,ok,int,gt,max,4096,4096,uniform,12004232,1,Ground truth end-to-end time (ms),0.073,Ground truth end-to-end time (ms),0.073,Ground truth algorithmic time (ms),0.073,32768,lower-bound,4096,lower-bound
cpu,q13_k8_max,PASS,ok,int,gt,max,8,8192,uniform,13000147,1,Ground truth end-to-end time (ms),0.026,Ground truth end-to-end time (ms),0.026,Ground truth algorithmic time (ms),0.026,32800,lower-bound,8192,lower-bound
cpu,q13_k256_max,PASS,ok,int,gt,max,256,8192,uniform,13000395,1,Ground truth end-to-end time (ms),0.039,Ground truth end-to-end time (ms),0.039,Ground truth algorithmic time (ms),0.039,33792,lower-bound,8192,lower-bound
cpu,q13_k4096_max,PASS,ok,int,gt,max,4096,8192,uniform,13004235,1,Ground truth end-to-end time (ms),0.16,Ground truth end-to-end time (ms),0.16,Ground truth algorithmic time (ms),0.16,49152,lower-bound,8192,lower-bound
cpu,q14_k8_max,PASS,ok,int,gt,max,8,16384,uniform,14000150,1,Ground truth end-to-end time (ms),0.027,Ground truth end-to-end time (ms),0.027,Ground truth algorithmic time (ms),0.027,65568,lower-bound,16384,lower-bound
cpu,q14_k256_max,PASS,ok,int,gt,max,256,16384,uniform,14000398,1,Ground truth end-to-end time (ms),0.044,Ground truth end-to-end time (ms),0.044,Ground truth algorithmic time (ms),0.044,66560,lower-bound,16384,lower-bound
cpu,q14_k4096_max,PASS,ok,int,gt,max,4096,16384,uniform,14004238,1,Ground truth end-to-end time (ms),0.224,Ground truth end-to-end time (ms),0.224,Ground truth algorithmic time (ms),0.224,81920,lower-bound,16384,lower-bound
cpu,q15_k8_max,PASS,ok,int,gt,max,8,32768,uniform,15000153,1,Ground truth end-to-end time (ms),0.031,Ground truth end-to-end time (ms),0.031,Ground truth algorithmic time (ms),0.031,131104,lower-bound,32768,lower-bound
cpu,q15_k256_max,PASS,ok,int,gt,max,256,32768,uniform,15000401,1,Ground truth end-to-end time (ms),0.052,Ground truth end-to-end time (ms),0.052,Ground truth algorithmic time (ms),0.052,132096,lower-bound,32768,lower-bound
cpu,q15_k4096_max,PASS,ok,int,gt,max,4096,32768,uniform,15004241,1,Ground truth end-to-end time (ms),0.392,Ground truth end-to-end time (ms),0.392,Ground truth algorithmic time (ms),0.392,147456,lower-bound,32768,lower-bound
cpu,q16_k8_max,PASS,ok,int,gt,max,8,65536,uniform,16000156,1,Ground truth end-to-end time (ms),0.041,Ground truth end-to-end time (ms),0.041,Ground truth algorithmic time (ms),0.041,262176,lower-bound,65536,lower-bound
cpu,q16_k256_max,PASS,ok,int,gt,max,256,65536,uniform,16000404,1,Ground truth end-to-end time (ms),0.065,Ground truth end-to-end time (ms),0.065,Ground truth algorithmic time (ms),0.065,263168,lower-bound,65536,lower-bound
cpu,q16_k4096_max,PASS,ok,int,gt,max,4096,65536,uniform,16004244,1,Ground truth end-to-end time (ms),0.544,Ground truth end-to-end time (ms),0.544,Ground truth algorithmic time (ms),0.544,278528,lower-bound,65536,lower-bound
cpu,q17_k8_max,PASS,ok,int,gt,max,8,131072,uniform,17000159,1,Ground truth end-to-end time (ms),0.061,Ground truth end-to-end time (ms),0.061,Ground truth algorithmic time (ms),0.061,524320,lower-bound,131072,lower-bound
cpu,q17_k256_max,PASS,ok,int,gt,max,256,131072,uniform,17000407,1,Ground truth end-to-end time (ms),0.097,Ground truth end-to-end time (ms),0.097,Ground truth algorithmic time (ms),0.097,525312,lower-bound,131072,lower-bound
cpu,q17_k4096_max,PASS,ok,int,gt,max,4096,131072,uniform,17004247,1,Ground truth end-to-end time (ms),0.67,Ground truth end-to-end time (ms),0.67,Ground truth algorithmic time (ms),0.67,540672,lower-bound,131072,lower-bound
cpu,q17_k131072_max,PASS,ok,int,gt,max,131072,131072,uniform,17131223,1,Ground truth end-to-end time (ms),6.252,Ground truth end-to-end time (ms),6.252,Ground truth algorithmic time (ms),6.252,1048576,lower-bound,131072,lower-bound
cpu,q18_k8_max,PASS,ok,int,gt,max,8,262144,uniform,18000162,1,Ground truth end-to-end time (ms),0.12,Ground truth end-to-end time (ms),0.12,Ground truth algorithmic time (ms),0.12,1048608,lower-bound,262144,lower-bound
cpu,q18_k256_max,PASS,ok,int,gt,max,256,262144,uniform,18000410,1,Ground truth end-to-end time (ms),0.136,Ground truth end-to-end time (ms),0.136,Ground truth algorithmic time (ms),0.136,1049600,lower-bound,262144,lower-bound
cpu,q18_k4096_max,PASS,ok,int,gt,max,4096,262144,uniform,18004250,1,Ground truth end-to-end time (ms),0.807,Ground truth end-to-end time (ms),0.807,Ground truth algorithmic time (ms),0.807,1064960,lower-bound,262144,lower-bound
cpu,q18_k131072_max,PASS,ok,int,gt,max,131072,262144,uniform,18131226,1,Ground truth end-to-end time (ms),10.971,Ground truth end-to-end time (ms),10.971,Ground truth algorithmic time (ms),10.971,1572864,lower-bound,262144,lower-bound
cpu,q19_k8_max,PASS,ok,int,gt,max,8,524288,uniform,19000165,1,Ground truth end-to-end time (ms),0.173,Ground truth end-to-end time (ms),0.173,Ground truth algorithmic time (ms),0.173,2097184,lower-bound,524288,lower-bound
cpu,q19_k256_max,PASS,ok,int,gt,max,256,524288,uniform,19000413,1,Ground truth end-to-end time (ms),0.247,Ground truth end-to-end time (ms),0.247,Ground truth algorithmic time (ms),0.247,2098176,lower-bound,524288,lower-bound
cpu,q19_k4096_max,PASS,ok,int,gt,max,4096,524288,uniform,19004253,1,Ground truth end-to-end time (ms),1.005,Ground truth end-to-end time (ms),1.005,Ground truth algorithmic time (ms),1.005,2113536,lower-bound,524288,lower-bound
cpu,q19_k131072_max,PASS,ok,int,gt,max,131072,524288,uniform,19131229,1,Ground truth end-to-end time (ms),16.687,Ground truth end-to-end time (ms),16.687,Ground truth algorithmic time (ms),16.687,2621440,lower-bound,524288,lower-bound
cpu,q20_k8_max,PASS,ok,int,gt,max,8,1048576,uniform,20000168,1,Ground truth end-to-end time (ms),0.316,Ground truth end-to-end time (ms),0.316,Ground truth algorithmic time (ms),0.316,4194336,lower-bound,1048576,lower-bound
cpu,q20_k256_max,PASS,ok,int,gt,max,256,1048576,uniform,20000416,1,Ground truth end-to-end time (ms),0.367,Ground truth end-to-end time (ms),0.367,Ground truth algorithmic time (ms),0.367,4195328,lower-bound,1048576,lower-bound
cpu,q20_k4096_max,PASS,ok,int,gt,max,4096,1048576,uniform,20004256,1,Ground truth end-to-end time (ms),1.276,Ground truth end-to-end time (ms),1.276,Ground truth algorithmic time (ms),1.276,4210688,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,int,gt,max,131072,1048576,uniform,20131232,1,Ground truth end-to-end time (ms),22.586,Ground truth end-to-end time (ms),22.586,Ground truth algorithmic time (ms),22.586,4718592,lower-bound,1048576,lower-bound
cpu,q21_k8_max,PASS,ok,int,gt,max,8,2097152,uniform,21000171,1,Ground truth end-to-end time (ms),0.597,Ground truth end-to-end time (ms),0.597,Ground truth algorithmic time (ms),0.597,8388640,lower-bound,2097152,lower-bound
cpu,q21_k256_max,PASS,ok,int,gt,max,256,2097152,uniform,21000419,1,Ground truth end-to-end time (ms),0.651,Ground truth end-to-end time (ms),0.651,Ground truth algorithmic time (ms),0.651,8389632,lower-bound,2097152,lower-bound
cpu,q21_k4096_max,PASS,ok,int,gt,max,4096,2097152,uniform,21004259,1,Ground truth end-to-end time (ms),1.695,Ground truth end-to-end time (ms),1.695,Ground truth algorithmic time (ms),1.695,8404992,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,int,gt,max,131072,2097152,uniform,21131235,1,Ground truth end-to-end time (ms),28.16,Ground truth end-to-end time (ms),28.16,Ground truth algorithmic time (ms),28.16,8912896,lower-bound,2097152,lower-bound
cpu,q22_k8_max,PASS,ok,int,gt,max,8,4194304,uniform,22000174,1,Ground truth end-to-end time (ms),1.168,Ground truth end-to-end time (ms),1.168,Ground truth algorithmic time (ms),1.168,16777248,lower-bound,4194304,lower-bound
cpu,q22_k256_max,PASS,ok,int,gt,max,256,4194304,uniform,22000422,1,Ground truth end-to-end time (ms),1.242,Ground truth end-to-end time (ms),1.242,Ground truth algorithmic time (ms),1.242,16778240,lower-bound,4194304,lower-bound
cpu,q22_k4096_max,PASS,ok,int,gt,max,4096,4194304,uniform,22004262,1,Ground truth end-to-end time (ms),2.432,Ground truth end-to-end time (ms),2.432,Ground truth algorithmic time (ms),2.432,16793600,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,int,gt,max,131072,4194304,uniform,22131238,1,Ground truth end-to-end time (ms),35.436,Ground truth end-to-end time (ms),35.436,Ground truth algorithmic time (ms),35.436,17301504,lower-bound,4194304,lower-bound
cpu,q23_k8_max,PASS,ok,int,gt,max,8,8388608,uniform,23000177,1,Ground truth end-to-end time (ms),2.356,Ground truth end-to-end time (ms),2.356,Ground truth algorithmic time (ms),2.356,33554464,lower-bound,8388608,lower-bound
cpu,q23_k256_max,PASS,ok,int,gt,max,256,8388608,uniform,23000425,1,Ground truth end-to-end time (ms),2.441,Ground truth end-to-end time (ms),2.441,Ground truth algorithmic time (ms),2.441,33555456,lower-bound,8388608,lower-bound
cpu,q23_k4096_max,PASS,ok,int,gt,max,4096,8388608,uniform,23004265,1,Ground truth end-to-end time (ms),3.786,Ground truth end-to-end time (ms),3.786,Ground truth algorithmic time (ms),3.786,33570816,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,int,gt,max,131072,8388608,uniform,23131241,1,Ground truth end-to-end time (ms),41.269,Ground truth end-to-end time (ms),41.269,Ground truth algorithmic time (ms),41.269,34078720,lower-bound,8388608,lower-bound
cpu,q24_k8_max,PASS,ok,int,gt,max,8,16777216,uniform,24000180,1,Ground truth end-to-end time (ms),4.649,Ground truth end-to-end time (ms),4.649,Ground truth algorithmic time (ms),4.649,67108896,lower-bound,16777216,lower-bound
cpu,q24_k256_max,PASS,ok,int,gt,max,256,16777216,uniform,24000428,1,Ground truth end-to-end time (ms),4.736,Ground truth end-to-end time (ms),4.736,Ground truth algorithmic time (ms),4.736,67109888,lower-bound,16777216,lower-bound
cpu,q24_k4096_max,PASS,ok,int,gt,max,4096,16777216,uniform,24004268,1,Ground truth end-to-end time (ms),6.263,Ground truth end-to-end time (ms),6.263,Ground truth algorithmic time (ms),6.263,67125248,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,int,gt,max,131072,16777216,uniform,24131244,1,Ground truth end-to-end time (ms),50.781,Ground truth end-to-end time (ms),50.781,Ground truth algorithmic time (ms),50.781,67633152,lower-bound,16777216,lower-bound
gpu,q03_k8_max,PASS,ok,int,bitonic,max,8,8,uniform,3000117,1,Trunc bitonic end-to-end time (ms),0.201,Trunc bitonic end-to-end time (ms),0.201,Trunc bitonic algorithmic time (ms),0.016,64,exact,24,exact
gpu,q04_k8_max,PASS,ok,int,bitonic,max,8,16,uniform,4000120,1,Trunc bitonic end-to-end time (ms),0.213,Trunc bitonic end-to-end time (ms),0.213,Trunc bitonic algorithmic time (ms),0.025,288,exact,68,exact
gpu,q05_k8_max,PASS,ok,int,bitonic,max,8,32,uniform,5000123,1,Trunc bitonic end-to-end time (ms),0.218,Trunc bitonic end-to-end time (ms),0.218,Trunc bitonic algorithmic time (ms),0.03,736,exact,156,exact
gpu,q06_k8_max,PASS,ok,int,bitonic,max,8,64,uniform,6000126,1,Trunc bitonic end-to-end time (ms),0.225,Trunc bitonic end-to-end time (ms),0.225,Trunc bitonic algorithmic time (ms),0.035,1632,exact,332,exact
gpu,q07_k8_max,PASS,ok,int,bitonic,max,8,128,uniform,7000129,1,Trunc bitonic end-to-end time (ms),0.228,Trunc bitonic end-to-end time (ms),0.228,Trunc bitonic algorithmic time (ms),0.04,3424,exact,684,exact
gpu,q08_k8_max,PASS,ok,int,bitonic,max,8,256,uniform,8000132,1,Trunc bitonic end-to-end time (ms),0.234,Trunc bitonic end-to-end time (ms),0.234,Trunc bitonic algorithmic time (ms),0.045,7008,exact,1388,exact
gpu,q08_k256_max,PASS,ok,int,bitonic,max,256,256,uniform,8000380,1,Trunc bitonic end-to-end time (ms),0.207,Trunc bitonic end-to-end time (ms),0.207,Trunc bitonic algorithmic time (ms),0.02,2048,exact,4608,exact
gpu,q09_k8_max,PASS,ok,int,bitonic,max,8,512,uniform,9000135,1,Trunc bitonic end-to-end time (ms),0.241,Trunc bitonic end-to-end time (ms),0.241,Trunc bitonic algorithmic time (ms),0.05,14176,exact,2796,exact
gpu,q09_k256_max,PASS,ok,int,bitonic,max,256,512,uniform,9000383,1,Trunc bitonic end-to-end time (ms),0.214,Trunc bitonic end-to-end time (ms),0.214,Trunc bitonic algorithmic time (ms),0.03,9216,exact,10496,exact
gpu,q10_k8_max,PASS,ok,int,bitonic,max,8,1024,uniform,10000138,1,Trunc bitonic end-to-end time (ms),0.246,Trunc bitonic end-to-end time (ms),0.246,Trunc bitonic algorithmic time (ms),0.055,28512,exact,5612,exact
gpu,q10_k256_max,PASS,ok,int,bitonic,max,256,1024,uniform,10000386,1,Trunc bitonic end-to-end time (ms),0.221,Trunc bitonic end-to-end time (ms),0.221,Trunc bitonic algorithmic time (ms),0.037,23552,exact,22272,exact
gpu,q11_k8_max,PASS,ok,int,bitonic,max,8,2048,uniform,11000141,1,Trunc bitonic end-to-end time (ms),0.254,Trunc bitonic end-to-end time (ms),0.254,Trunc bitonic algorithmic time (ms),0.06,57184,exact,11244,exact
gpu,q11_k256_max,PASS,ok,int,bitonic,max,256,2048,uniform,11000389,1,Trunc bitonic end-to-end time (ms),0.235,Trunc bitonic end-to-end time (ms),0.235,Trunc bitonic algorithmic time (ms),0.045,52224,exact,45824,exact
gpu,q12_k8_max,PASS,ok,int,bitonic,max,8,4096,uniform,12000144,1,Trunc bitonic end-to-end time (ms),0.263,Trunc bitonic end-to-end time (ms),0.263,Trunc bitonic algorithmic time (ms),0.068,114528,exact,22508,exact
gpu,q12_k256_max,PASS,ok,int,bitonic,max,256,4096,uniform,12000392,1,Trunc bitonic end-to-end time (ms),0.249,Trunc bitonic end-to-end time (ms),0.249,Trunc bitonic algorithmic time (ms),0.056,109568,exact,92928,exact
gpu,q12_k4096_max,PASS,ok,int,bitonic,max,4096,4096,uniform,12004232,1,Trunc bitonic end-to-end time (ms),0.231,Trunc bitonic end-to-end time (ms),0.231,Trunc bitonic algorithmic time (ms),0.041,32768,exact,159744,exact
gpu,q13_k8_max,PASS,ok,int,bitonic,max,8,8192,uniform,13000147,1,Trunc bitonic end-to-end time (ms),0.269,Trunc bitonic end-to-end time (ms),0.269,Trunc bitonic algorithmic time (ms),0.073,229216,exact,45036,exact
gpu,q13_k256_max,PASS,ok,int,bitonic,max,256,8192,uniform,13000395,1,Trunc bitonic end-to-end time (ms),0.255,Trunc bitonic end-to-end time (ms),0.255,Trunc bitonic algorithmic time (ms),0.063,224256,exact,187136,exact
gpu,q13_k4096_max,PASS,ok,int,bitonic,max,4096,8192,uniform,13004235,1,Trunc bitonic end-to-end time (ms),0.246,Trunc bitonic end-to-end time (ms),0.246,Trunc bitonic algorithmic time (ms),0.054,147456,exact,348160,exact
gpu,q14_k8_max,PASS,ok,int,bitonic,max,8,16384,uniform,14000150,1,Trunc bitonic end-to-end time (ms),0.279,Trunc bitonic end-to-end time (ms),0.279,Trunc bitonic algorithmic time (ms),0.08,458592,exact,90092,exact
gpu,q14_k256_max,PASS,ok,int,bitonic,max,256,16384,uniform,14000398,1,Trunc bitonic end-to-end time (ms),0.267,Trunc bitonic end-to-end time (ms),0.267,Trunc bitonic algorithmic time (ms),0.072,453632,exact,375552,exact
gpu,q14_k4096_max,PASS,ok,int,bitonic,max,4096,16384,uniform,14004238,1,Trunc bitonic end-to-end time (ms),0.258,Trunc bitonic end-to-end time (ms),0.258,Trunc bitonic algorithmic time (ms),0.063,376832,exact,724992,exact
gpu,q15_k8_max,PASS,ok,int,bitonic,max,8,32768,uniform,15000153,1,Trunc bitonic end-to-end time (ms),0.37,Trunc bitonic end-to-end time (ms),0.37,Trunc bitonic algorithmic time (ms),0.078,917344,exact,180204,exact
gpu,q15_k256_max,PASS,ok,int,bitonic,max,256,32768,uniform,15000401,1,Trunc bitonic end-to-end time (ms),0.328,Trunc bitonic end-to-end time (ms),0.328,Trunc bitonic algorithmic time (ms),0.076,912384,exact,752384,exact
gpu,q15_k4096_max,PASS,ok,int,bitonic,max,4096,32768,uniform,15004241,1,Trunc bitonic end-to-end time (ms),0.301,Trunc bitonic end-to-end time (ms),0.301,Trunc bitonic algorithmic time (ms),0.068,835584,exact,1478656,exact
gpu,q16_k8_max,PASS,ok,int,bitonic,max,8,65536,uniform,16000156,1,Trunc bitonic end-to-end time (ms),0.374,Trunc bitonic end-to-end time (ms),0.374,Trunc bitonic algorithmic time (ms),0.083,1834848,exact,360428,exact
gpu,q16_k256_max,PASS,ok,int,bitonic,max,256,65536,uniform,16000404,1,Trunc bitonic end-to-end time (ms),0.37,Trunc bitonic end-to-end time (ms),0.37,Trunc bitonic algorithmic time (ms),0.082,1829888,exact,1506048,exact
gpu,q16_k4096_max,PASS,ok,int,bitonic,max,4096,65536,uniform,16004244,1,Trunc bitonic end-to-end time (ms),0.343,Trunc bitonic end-to-end time (ms),0.343,Trunc bitonic algorithmic time (ms),0.077,1753088,exact,2985984,exact
gpu,q17_k8_max,PASS,ok,int,bitonic,max,8,131072,uniform,17000159,1,Trunc bitonic end-to-end time (ms),0.372,Trunc bitonic end-to-end time (ms),0.372,Trunc bitonic algorithmic time (ms),0.091,3669856,exact,720876,exact
gpu,q17_k256_max,PASS,ok,int,bitonic,max,256,131072,uniform,17000407,1,Trunc bitonic end-to-end time (ms),0.383,Trunc bitonic end-to-end time (ms),0.383,Trunc bitonic algorithmic time (ms),0.094,3664896,exact,3013376,exact
gpu,q17_k4096_max,PASS,ok,int,bitonic,max,4096,131072,uniform,17004247,1,Trunc bitonic end-to-end time (ms),0.362,Trunc bitonic end-to-end time (ms),0.362,Trunc bitonic algorithmic time (ms),0.101,3588096,exact,6000640,exact
gpu,q17_k131072_max,PASS,ok,int,bitonic,max,131072,131072,uniform,17131223,1,Trunc bitonic end-to-end time (ms),0.4,Trunc bitonic end-to-end time (ms),0.4,Trunc bitonic algorithmic time (ms),0.122,11534336,exact,10027008,exact
gpu,q18_k8_max,PASS,ok,int,bitonic,max,8,262144,uniform,18000162,1,Trunc bitonic end-to-end time (ms),0.353,Trunc bitonic end-to-end time (ms),0.353,Trunc bitonic algorithmic time (ms),0.098,7339872,exact,1441772,exact
gpu,q18_k256_max,PASS,ok,int,bitonic,max,256,262144,uniform,18000410,1,Trunc bitonic end-to-end time (ms),0.384,Trunc bitonic end-to-end time (ms),0.384,Trunc bitonic algorithmic time (ms),0.118,7334912,exact,6028032,exact
gpu,q18_k4096_max,PASS,ok,int,bitonic,max,4096,262144,uniform,18004250,1,Trunc bitonic end-to-end time (ms),0.401,Trunc bitonic end-to-end time (ms),0.401,Trunc bitonic algorithmic time (ms),0.128,7258112,exact,12029952,exact
