backend,case_name,status,reason,dtype,algorithm,mode,k,n,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
npu,q23_k8_max,PASS,ok,double,map_reduce,max,8,8388608,Map-reduce top-k end-to-end time (ms),14.399,Map-reduce top-k end-to-end time (ms),14.399,Map-reduce top-k algorithmic time (ms),14.243,331538432,exact,8388608,lower-bound
npu,q23_k256_max,PASS,ok,double,map_reduce,max,256,8388608,Map-reduce top-k end-to-end time (ms),14.381,Map-reduce top-k end-to-end time (ms),14.381,Map-reduce top-k algorithmic time (ms),14.227,331538432,exact,8388608,lower-bound
npu,q23_k4096_max,PASS,ok,double,map_reduce,max,4096,8388608,Map-reduce top-k end-to-end time (ms),15.188,Map-reduce top-k end-to-end time (ms),15.188,Map-reduce top-k algorithmic time (ms),15.036,331538432,exact,8388608,lower-bound
npu,q23_k131072_max,PASS,ok,double,map_reduce,max,131072,8388608,Map-reduce top-k end-to-end time (ms),64.898,Map-reduce top-k end-to-end time (ms),64.898,Map-reduce top-k algorithmic time (ms),64.697,331538432,exact,8388608,lower-bound
npu,q24_k8_max,PASS,ok,double,map_reduce,max,8,16777216,Map-reduce top-k end-to-end time (ms),28.072,Map-reduce top-k end-to-end time (ms),28.072,Map-reduce top-k algorithmic time (ms),27.904,663052288,exact,16777216,lower-bound
npu,q24_k256_max,PASS,ok,double,map_reduce,max,256,16777216,Map-reduce top-k end-to-end time (ms),28.563,Map-reduce top-k end-to-end time (ms),28.563,Map-reduce top-k algorithmic time (ms),28.4,663052288,exact,16777216,lower-bound
npu,q24_k4096_max,PASS,ok,double,map_reduce,max,4096,16777216,Map-reduce top-k end-to-end time (ms),29.103,Map-reduce top-k end-to-end time (ms),29.103,Map-reduce top-k algorithmic time (ms),28.919,663052288,exact,16777216,lower-bound
npu,q24_k131072_max,PASS,ok,double,map_reduce,max,131072,16777216,Map-reduce top-k end-to-end time (ms),82.944,Map-reduce top-k end-to-end time (ms),82.944,Map-reduce top-k algorithmic time (ms),82.722,663052288,exact,16777216,lower-bound
npu,q03_k8_max,PASS,ok,double,gt,max,8,8,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,128,lower-bound,8,lower-bound
npu,q04_k8_max,PASS,ok,double,gt,max,8,16,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,192,lower-bound,16,lower-bound
npu,q05_k8_max,PASS,ok,double,gt,max,8,32,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,320,lower-bound,32,lower-bound
npu,q06_k8_max,PASS,ok,double,gt,max,8,64,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,576,lower-bound,64,lower-bound
npu,q07_k8_max,PASS,ok,double,gt,max,8,128,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,1088,lower-bound,128,lower-bound
npu,q08_k8_max,PASS,ok,double,gt,max,8,256,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,2112,lower-bound,256,lower-bound
npu,q08_k256_max,PASS,ok,double,gt,max,256,256,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,4096,lower-bound,256,lower-bound
npu,q09_k8_max,PASS,ok,double,gt,max,8,512,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,4160,lower-bound,512,lower-bound
npu,q09_k256_max,PASS,ok,double,gt,max,256,512,Ground truth end-to-end time (ms),0.058,Ground truth end-to-end time (ms),0.058,Ground truth algorithmic time (ms),0.058,6144,lower-bound,512,lower-bound
npu,q10_k8_max,PASS,ok,double,gt,max,8,1024,Ground truth end-to-end time (ms),0.048,Ground truth end-to-end time (ms),0.048,Ground truth algorithmic time (ms),0.048,8256,lower-bound,1024,lower-bound
npu,q10_k256_max,PASS,ok,double,gt,max,256,1024,Ground truth end-to-end time (ms),0.061,Ground truth end-to-end time (ms),0.061,Ground truth algorithmic time (ms),0.061,10240,lower-bound,1024,lower-bound
npu,q11_k8_max,PASS,ok,double,gt,max,8,2048,Ground truth end-to-end time (ms),0.05,Ground truth end-to-end time (ms),0.05,Ground truth algorithmic time (ms),0.05,16448,lower-bound,2048,lower-bound
npu,q11_k256_max,PASS,ok,double,gt,max,256,2048,Ground truth end-to-end time (ms),0.064,Ground truth end-to-end time (ms),0.064,Ground truth algorithmic time (ms),0.064,18432,lower-bound,2048,lower-bound
npu,q12_k8_max,PASS,ok,double,gt,max,8,4096,Ground truth end-to-end time (ms),0.049,Ground truth end-to-end time (ms),0.049,Ground truth algorithmic time (ms),0.049,32832,lower-bound,4096,lower-bound
npu,q12_k256_max,PASS,ok,double,gt,max,256,4096,Ground truth end-to-end time (ms),0.069,Ground truth end-to-end time (ms),0.069,Ground truth algorithmic time (ms),0.069,34816,lower-bound,4096,lower-bound
npu,q12_k4096_max,PASS,ok,double,gt,max,4096,4096,Ground truth end-to-end time (ms),0.086,Ground truth end-to-end time (ms),0.086,Ground truth algorithmic time (ms),0.086,65536,lower-bound,4096,lower-bound
npu,q13_k8_max,PASS,ok,double,gt,max,8,8192,Ground truth end-to-end time (ms),0.051,Ground truth end-to-end time (ms),0.051,Ground truth algorithmic time (ms),0.051,65600,lower-bound,8192,lower-bound
npu,q13_k256_max,PASS,ok,double,gt,max,256,8192,Ground truth end-to-end time (ms),0.074,Ground truth end-to-end time (ms),0.074,Ground truth algorithmic time (ms),0.074,67584,lower-bound,8192,lower-bound
npu,q13_k4096_max,PASS,ok,double,gt,max,4096,8192,Ground truth end-to-end time (ms),0.252,Ground truth end-to-end time (ms),0.252,Ground truth algorithmic time (ms),0.252,98304,lower-bound,8192,lower-bound
npu,q14_k8_max,PASS,ok,double,gt,max,8,16384,Ground truth end-to-end time (ms),0.054,Ground truth end-to-end time (ms),0.054,Ground truth algorithmic time (ms),0.054,131136,lower-bound,16384,lower-bound
npu,q14_k256_max,PASS,ok,double,gt,max,256,16384,Ground truth end-to-end time (ms),0.081,Ground truth end-to-end time (ms),0.081,Ground truth algorithmic time (ms),0.081,133120,lower-bound,16384,lower-bound
npu,q14_k4096_max,PASS,ok,double,gt,max,4096,16384,Ground truth end-to-end time (ms),0.362,Ground truth end-to-end time (ms),0.362,Ground truth algorithmic time (ms),0.362,163840,lower-bound,16384,lower-bound
npu,q15_k8_max,PASS,ok,double,gt,max,8,32768,Ground truth end-to-end time (ms),0.06,Ground truth end-to-end time (ms),0.06,Ground truth algorithmic time (ms),0.06,262208,lower-bound,32768,lower-bound
npu,q15_k256_max,PASS,ok,double,gt,max,256,32768,Ground truth end-to-end time (ms),0.091,Ground truth end-to-end time (ms),0.091,Ground truth algorithmic time (ms),0.091,264192,lower-bound,32768,lower-bound
npu,q15_k4096_max,PASS,ok,double,gt,max,4096,32768,Ground truth end-to-end time (ms),0.605,Ground truth end-to-end time (ms),0.605,Ground truth algorithmic time (ms),0.605,294912,lower-bound,32768,lower-bound
npu,q16_k8_max,PASS,ok,double,gt,max,8,65536,Ground truth end-to-end time (ms),0.075,Ground truth end-to-end time (ms),0.075,Ground truth algorithmic time (ms),0.075,524352,lower-bound,65536,lower-bound
npu,q16_k256_max,PASS,ok,double,gt,max,256,65536,Ground truth end-to-end time (ms),0.113,Ground truth end-to-end time (ms),0.113,Ground truth algorithmic time (ms),0.113,526336,lower-bound,65536,lower-bound
npu,q16_k4096_max,PASS,ok,double,gt,max,4096,65536,Ground truth end-to-end time (ms),0.84,Ground truth end-to-end time (ms),0.84,Ground truth algorithmic time (ms),0.84,557056,lower-bound,65536,lower-bound
npu,q17_k8_max,PASS,ok,double,gt,max,8,131072,Ground truth end-to-end time (ms),0.1,Ground truth end-to-end time (ms),0.1,Ground truth algorithmic time (ms),0.1,1048640,lower-bound,131072,lower-bound
npu,q17_k256_max,PASS,ok,double,gt,max,256,131072,Ground truth end-to-end time (ms),0.144,Ground truth end-to-end time (ms),0.144,Ground truth algorithmic time (ms),0.144,1050624,lower-bound,131072,lower-bound
npu,q17_k4096_max,PASS,ok,double,gt,max,4096,131072,Ground truth end-to-end time (ms),1.076,Ground truth end-to-end time (ms),1.076,Ground truth algorithmic time (ms),1.076,1081344,lower-bound,131072,lower-bound
npu,q17_k131072_max,PASS,ok,double,gt,max,131072,131072,Ground truth end-to-end time (ms),9.051,Ground truth end-to-end time (ms),9.051,Ground truth algorithmic time (ms),9.051,2097152,lower-bound,131072,lower-bound
npu,q18_k8_max,PASS,ok,double,gt,max,8,262144,Ground truth end-to-end time (ms),0.145,Ground truth end-to-end time (ms),0.145,Ground truth algorithmic time (ms),0.145,2097216,lower-bound,262144,lower-bound
npu,q18_k256_max,PASS,ok,double,gt,max,256,262144,Ground truth end-to-end time (ms),0.201,Ground truth end-to-end time (ms),0.201,Ground truth algorithmic time (ms),0.201,2099200,lower-bound,262144,lower-bound
npu,q18_k4096_max,PASS,ok,double,gt,max,4096,262144,Ground truth end-to-end time (ms),1.314,Ground truth end-to-end time (ms),1.314,Ground truth algorithmic time (ms),1.314,2129920,lower-bound,262144,lower-bound
npu,q18_k131072_max,PASS,ok,double,gt,max,131072,262144,Ground truth end-to-end time (ms),17.456,Ground truth end-to-end time (ms),17.456,Ground truth algorithmic time (ms),17.456,3145728,lower-bound,262144,lower-bound
npu,q19_k8_max,PASS,ok,double,gt,max,8,524288,Ground truth end-to-end time (ms),0.232,Ground truth end-to-end time (ms),0.232,Ground truth algorithmic time (ms),0.232,4194368,lower-bound,524288,lower-bound
npu,q19_k256_max,PASS,ok,double,gt,max,256,524288,Ground truth end-to-end time (ms),0.302,Ground truth end-to-end time (ms),0.302,Ground truth algorithmic time (ms),0.302,4196352,lower-bound,524288,lower-bound
npu,q19_k4096_max,PASS,ok,double,gt,max,4096,524288,Ground truth end-to-end time (ms),1.612,Ground truth end-to-end time (ms),1.612,Ground truth algorithmic time (ms),1.612,4227072,lower-bound,524288,lower-bound
npu,q19_k131072_max,PASS,ok,double,gt,max,131072,524288,Ground truth end-to-end time (ms),26.763,Ground truth end-to-end time (ms),26.763,Ground truth algorithmic time (ms),26.763,5242880,lower-bound,524288,lower-bound
npu,q20_k8_max,PASS,ok,double,gt,max,8,1048576,Ground truth end-to-end time (ms),0.406,Ground truth end-to-end time (ms),0.406,Ground truth algorithmic time (ms),0.406,8388672,lower-bound,1048576,lower-bound
npu,q20_k256_max,PASS,ok,double,gt,max,256,1048576,Ground truth end-to-end time (ms),0.486,Ground truth end-to-end time (ms),0.486,Ground truth algorithmic time (ms),0.486,8390656,lower-bound,1048576,lower-bound
npu,q20_k4096_max,PASS,ok,double,gt,max,4096,1048576,Ground truth end-to-end time (ms),1.993,Ground truth end-to-end time (ms),1.993,Ground truth algorithmic time (ms),1.993,8421376,lower-bound,1048576,lower-bound
npu,q20_k131072_max,PASS,ok,double,gt,max,131072,1048576,Ground truth end-to-end time (ms),36.468,Ground truth end-to-end time (ms),36.468,Ground truth algorithmic time (ms),36.468,9437184,lower-bound,1048576,lower-bound
npu,q21_k8_max,PASS,ok,double,gt,max,8,2097152,Ground truth end-to-end time (ms),0.752,Ground truth end-to-end time (ms),0.752,Ground truth algorithmic time (ms),0.752,16777280,lower-bound,2097152,lower-bound
npu,q21_k256_max,PASS,ok,double,gt,max,256,2097152,Ground truth end-to-end time (ms),0.847,Ground truth end-to-end time (ms),0.847,Ground truth algorithmic time (ms),0.847,16779264,lower-bound,2097152,lower-bound
npu,q21_k4096_max,PASS,ok,double,gt,max,4096,2097152,Ground truth end-to-end time (ms),2.597,Ground truth end-to-end time (ms),2.597,Ground truth algorithmic time (ms),2.597,16809984,lower-bound,2097152,lower-bound
npu,q21_k131072_max,PASS,ok,double,gt,max,131072,2097152,Ground truth end-to-end time (ms),45.326,Ground truth end-to-end time (ms),45.326,Ground truth algorithmic time (ms),45.326,17825792,lower-bound,2097152,lower-bound
npu,q22_k8_max,PASS,ok,double,gt,max,8,4194304,Ground truth end-to-end time (ms),1.482,Ground truth end-to-end time (ms),1.482,Ground truth algorithmic time (ms),1.482,33554496,lower-bound,4194304,lower-bound
npu,q22_k256_max,PASS,ok,double,gt,max,256,4194304,Ground truth end-to-end time (ms),1.624,Ground truth end-to-end time (ms),1.624,Ground truth algorithmic time (ms),1.624,33556480,lower-bound,4194304,lower-bound
npu,q22_k4096_max,PASS,ok,double,gt,max,4096,4194304,Ground truth end-to-end time (ms),3.619,Ground truth end-to-end time (ms),3.619,Ground truth algorithmic time (ms),3.619,33587200,lower-bound,4194304,lower-bound
npu,q22_k131072_max,PASS,ok,double,gt,max,131072,4194304,Ground truth end-to-end time (ms),54.324,Ground truth end-to-end time (ms),54.324,Ground truth algorithmic time (ms),54.324,34603008,lower-bound,4194304,lower-bound
npu,q23_k8_max,PASS,ok,double,gt,max,8,8388608,Ground truth end-to-end time (ms),2.897,Ground truth end-to-end time (ms),2.897,Ground truth algorithmic time (ms),2.897,67108928,lower-bound,8388608,lower-bound
npu,q23_k256_max,PASS,ok,double,gt,max,256,8388608,Ground truth end-to-end time (ms),3.036,Ground truth end-to-end time (ms),3.036,Ground truth algorithmic time (ms),3.036,67110912,lower-bound,8388608,lower-bound
npu,q23_k4096_max,PASS,ok,double,gt,max,4096,8388608,Ground truth end-to-end time (ms),5.37,Ground truth end-to-end time (ms),5.37,Ground truth algorithmic time (ms),5.37,67141632,lower-bound,8388608,lower-bound
npu,q23_k131072_max,PASS,ok,double,gt,max,131072,8388608,Ground truth end-to-end time (ms),67.142,Ground truth end-to-end time (ms),67.142,Ground truth algorithmic time (ms),67.142,68157440,lower-bound,8388608,lower-bound
npu,q24_k8_max,PASS,ok,double,gt,max,8,16777216,Ground truth end-to-end time (ms),5.634,Ground truth end-to-end time (ms),5.634,Ground truth algorithmic time (ms),5.634,134217792,lower-bound,16777216,lower-bound
npu,q24_k256_max,PASS,ok,double,gt,max,256,16777216,Ground truth end-to-end time (ms),5.794,Ground truth end-to-end time (ms),5.794,Ground truth algorithmic time (ms),5.794,134219776,lower-bound,16777216,lower-bound
npu,q24_k4096_max,PASS,ok,double,gt,max,4096,16777216,Ground truth end-to-end time (ms),8.495,Ground truth end-to-end time (ms),8.495,Ground truth algorithmic time (ms),8.495,134250496,lower-bound,16777216,lower-bound
npu,q24_k131072_max,PASS,ok,double,gt,max,131072,16777216,Ground truth end-to-end time (ms),83.488,Ground truth end-to-end time (ms),83.488,Ground truth algorithmic time (ms),83.488,135266304,lower-bound,16777216,lower-bound
