source,backend,dtype,algorithm,mode,k,n,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
gpu,gpu,double,gt,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k131072_max_uniform_s22131238_rep3_gpu.txt,1.405061,32.126162,22.864607,17.221318,7.929164,5.643289,0,,,,,,,,,
gpu,gpu,double,gt,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k256_max_uniform_s22000422_rep1_gpu.txt,0.80672,22.587444,27.999128,17.221318,8.69467,10.77781,0,"rapl:package+core,nvml:board-integrated",5.940248,1.701004,0.209655,0.056213,2.32971257471,0.732942051266,11.122833,0.393145
gpu,gpu,double,gt,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k256_max_uniform_s22000422_rep2_gpu.txt,0.859767,23.72664,27.596602,17.221318,8.920324,10.375284,0,,,,,,,,,
gpu,gpu,double,gt,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k256_max_uniform_s22000422_rep3_gpu.txt,0.838901,22.509299,26.831888,17.221318,8.062318,9.61057,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k4096_max_uniform_s22004262_rep1_gpu.txt,0.846808,23.059558,27.231146,17.221318,8.476405,10.009828,0,"rapl:package+core,nvml:board-integrated",6.59441,1.537531,0.22059,0.057304,2.79555946238,0.550680593328,11.886696,0.414209
gpu,gpu,double,gt,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k4096_max_uniform_s22004262_rep2_gpu.txt,0.849582,23.298385,27.423353,17.221318,8.667464,10.202035,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k4096_max_uniform_s22004262_rep3_gpu.txt,0.814197,23.063861,28.32714,17.221318,9.042323,11.105822,0,,,,,,,,,
gpu,gpu,double,gt,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k8_max_uniform_s22000174_rep1_gpu.txt,0.85515,19.923072,23.297758,17.221318,5.196266,6.07644,0,"rapl:package+core,nvml:board-integrated",5.649588,1.896151,0.234335,0.078537,1.61403044647,0.543640348234,9.920427,0.412901
gpu,gpu,double,gt,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k8_max_uniform_s22000174_rep2_gpu.txt,0.806111,22.14653,27.473297,17.221318,8.264234,10.251979,0,,,,,,,,,
gpu,gpu,double,gt,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q22_k8_max_uniform_s22000174_rep3_gpu.txt,0.806989,22.414262,27.775178,17.221318,8.516849,10.55386,0,,,,,,,,,
gpu,gpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k131072_max_uniform_s23131241_rep1_gpu.txt,1.76373,52.805991,29.939955,17.221318,22.432239,12.718637,0,"rapl:package+core,nvml:board-integrated",22.288913,3.392525,0.870144,0.121312,7.30388647021,1.30337247078,30.619806,1.201519
gpu,gpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k131072_max_uniform_s23131241_rep2_gpu.txt,1.752498,51.104651,29.161038,17.221318,20.924331,11.93972,0,,,,,,,,,
gpu,gpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k131072_max_uniform_s23131241_rep3_gpu.txt,1.81007,52.428376,28.964837,17.221318,21.256588,11.743519,0,,,,,,,,,
gpu,gpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k256_max_uniform_s23000425_rep1_gpu.txt,1.179227,39.905249,33.840186,17.221318,19.597412,16.618868,0,"rapl:package+core,nvml:board-integrated",11.315959,3.66059,0.394737,0.120453,4.51806759663,1.58623058295,19.811833,0.709589
gpu,gpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k256_max_uniform_s23000425_rep2_gpu.txt,1.250541,41.133908,32.892897,17.221318,19.597948,15.671579,0,,,,,,,,,
gpu,gpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k256_max_uniform_s23000425_rep3_gpu.txt,1.195351,39.598166,33.126807,17.221318,19.012644,15.905489,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k4096_max_uniform_s23004265_rep1_gpu.txt,1.204813,39.764132,33.004395,17.221318,19.01566,15.783077,0,"rapl:package+core,nvml:board-integrated",11.67509,3.425703,0.406076,0.119936,4.68192607183,1.36024700435,20.486222,0.720302
gpu,gpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k4096_max_uniform_s23004265_rep2_gpu.txt,1.21745,40.678887,33.413198,17.221318,19.712799,16.19188,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k4096_max_uniform_s23004265_rep3_gpu.txt,1.279745,41.373367,32.329387,17.221318,19.334474,15.108069,0,,,,,,,,,
gpu,gpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k8_max_uniform_s23000177_rep1_gpu.txt,1.209048,32.424517,26.818221,17.221318,11.603116,9.596903,0,"rapl:package+core,nvml:board-integrated",10.602493,3.384016,0.400085,0.12278,3.71250198797,1.26958257596,18.838334,0.716192
gpu,gpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k8_max_uniform_s23000177_rep2_gpu.txt,1.232446,42.286325,34.310896,17.221318,21.061981,17.089578,0,,,,,,,,,
gpu,gpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q23_k8_max_uniform_s23000177_rep3_gpu.txt,1.176401,39.411523,33.501765,17.221318,19.152341,16.280447,0,,,,,,,,,
gpu,gpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k131072_max_uniform_s24131244_rep1_gpu.txt,2.448087,87.336948,35.67559,17.221318,45.177664,18.454272,0,"rapl:package+core,nvml:board-integrated",37.980512,7.394743,1.223239,0.234323,16.914724191,3.35939210229,55.510677,1.805495
gpu,gpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k131072_max_uniform_s24131244_rep2_gpu.txt,2.525416,82.737325,32.761855,17.221318,39.246326,15.540537,0,,,,,,,,,
gpu,gpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k131072_max_uniform_s24131244_rep3_gpu.txt,2.497375,81.158483,32.497515,17.221318,38.150394,15.276197,0,,,,,,,,,
gpu,gpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k256_max_uniform_s24000428_rep1_gpu.txt,1.852082,74.500244,40.225137,17.221318,42.604955,23.003819,0,"rapl:package+core,nvml:board-integrated",24.283422,6.984122,0.768307,0.235533,11.0521628314,2.92793330751,40.582375,1.308274
gpu,gpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k256_max_uniform_s24000428_rep2_gpu.txt,1.93383,82.459747,42.640649,17.221318,49.156653,25.419331,0,,,,,,,,,
gpu,gpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k256_max_uniform_s24000428_rep3_gpu.txt,1.934837,77.401284,40.004041,17.221318,44.080847,22.782723,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k4096_max_uniform_s24004268_rep1_gpu.txt,1.950995,75.838258,38.871581,17.221318,42.239554,21.650263,0,"rapl:package+core,nvml:board-integrated",25.217732,7.243133,0.776626,0.233508,11.8432086869,3.22181747646,43.125359,1.35227
gpu,gpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k4096_max_uniform_s24004268_rep2_gpu.txt,1.954635,78.393786,40.106613,17.221318,44.732397,22.885295,0,,,,,,,,,
gpu,gpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k4096_max_uniform_s24004268_rep3_gpu.txt,1.942426,74.938161,38.579665,17.221318,41.487017,21.358347,0,,,,,,,,,
gpu,gpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k8_max_uniform_s24000180_rep1_gpu.txt,1.916219,64.907482,33.872685,17.221318,31.907665,16.651367,0,"rapl:package+core,nvml:board-integrated",24.636349,7.314805,0.766083,0.232686,11.4433900426,3.30764539985,42.781998,1.355776
gpu,gpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k8_max_uniform_s24000180_rep2_gpu.txt,1.961852,72.897652,37.157568,17.221318,39.111973,19.93625,0,,,,,,,,,
gpu,gpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_gt_q24_k8_max_uniform_s24000180_rep3_gpu.txt,1.86679,69.467848,37.212464,17.221318,37.319267,19.991146,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep1_gpu.txt,0.427289,9.264038,21.68094,17.221318,1.90555,4.459622,0,"rapl:package+core,nvml:board-integrated",1.716487,0.671775,0.062309,0.025727,0.643443896738,0.228722151814,1.728846,0.063513
gpu,gpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep2_gpu.txt,0.449184,10.296072,22.921703,17.221318,2.560524,5.700385,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep3_gpu.txt,0.434131,10.339984,23.817678,17.221318,2.863682,6.59636,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep1_gpu.txt,0.600903,14.266998,23.742606,17.221318,3.91866,6.521288,0,"rapl:package+core,nvml:board-integrated",5.220222,0.336418,0.18722,0.009102,1.99604684404,0.179669563564,5.220222,0.188534
gpu,gpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep2_gpu.txt,0.508054,13.806288,27.174869,17.221318,5.056937,9.953551,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep3_gpu.txt,0.542894,17.562856,32.350426,17.221318,8.213504,15.129108,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep1_gpu.txt,0.39586,16.403213,41.436933,17.221318,9.585987,24.215615,0,"rapl:package+core,nvml:board-integrated",0.505469,0.10201,0.019263,0.004825,0.173734751366,0.01891714065,0.552844,0.020492
gpu,gpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep2_gpu.txt,0.430651,12.150192,28.213535,17.221318,4.733811,10.992217,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep3_gpu.txt,0.436344,9.372164,21.478824,17.221318,1.857739,4.257506,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep1_gpu.txt,1.524764,45.038229,29.537839,17.221318,18.779786,12.316521,0,"rapl:package+core,nvml:board-integrated",27.969777,11.276519,1.01333,0.406299,10.5188988311,4.27951471792,27.980137,1.016681
gpu,gpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep2_gpu.txt,1.490507,43.821565,29.400445,17.221318,18.153072,12.179127,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep3_gpu.txt,1.528371,43.566483,28.505174,17.221318,17.245919,11.283856,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep1_gpu.txt,0.494664,13.463352,27.217181,17.221318,4.944591,9.995863,0,"rapl:package+core,nvml:board-integrated",2.820265,1.500255,0.095928,0.049649,1.1682584069,0.645233782618,2.884138,0.097191
gpu,gpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep2_gpu.txt,0.446146,11.579434,25.954387,17.221318,3.89622,8.733069,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep3_gpu.txt,0.450303,12.202537,27.098527,17.221318,4.447733,9.877209,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep1_gpu.txt,0.607162,16.803468,27.675406,17.221318,6.34733,10.454088,0,"rapl:package+core,nvml:board-integrated",6.552984,0.48832,0.231064,0.018768,2.57375737765,0.165110303776,6.608394,0.232336
gpu,gpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep2_gpu.txt,0.596959,16.638313,27.871768,17.221318,6.357886,10.65045,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep3_gpu.txt,0.59469,17.773647,29.887231,17.221318,7.532296,12.665913,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep1_gpu.txt,0.378783,11.912246,31.448776,17.221318,5.389112,14.227458,0,"rapl:package+core,nvml:board-integrated",0.707292,0.214796,0.02303,0.007874,0.31068504646,0.079195342068,0.707292,0.024253
gpu,gpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep2_gpu.txt,0.336557,10.012561,29.749958,17.221318,4.216603,12.52864,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep3_gpu.txt,0.337061,9.413416,27.927955,17.221318,3.608786,10.706637,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep1_gpu.txt,4.169031,144.862551,34.747292,17.221318,73.066336,17.525974,0,"rapl:package+core,nvml:board-integrated",120.537436,96.702608,3.428309,2.756558,61.4974365087,49.2310460966,120.684354,3.431864
gpu,gpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep2_gpu.txt,4.200573,149.539939,35.599893,17.221318,77.20054,18.378575,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep3_gpu.txt,4.195927,148.619545,35.419956,17.221318,76.360153,18.198638,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep1_gpu.txt,0.555934,12.695188,22.835776,17.221318,3.121269,5.614458,0,"rapl:package+core,nvml:board-integrated",3.487483,2.030147,0.123806,0.072719,1.35538050369,0.777829976358,3.508539,0.125051
gpu,gpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep2_gpu.txt,0.499743,12.836895,25.687019,17.221318,4.230671,8.465701,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep3_gpu.txt,0.54188,15.340362,28.309537,17.221318,6.00848,11.088219,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep1_gpu.txt,0.724576,21.07665,29.088263,17.221318,8.598501,11.866945,0,"rapl:package+core,nvml:board-integrated",8.793747,2.355501,0.315318,0.085242,3.36355545088,0.887521411044,8.804031,0.316613
gpu,gpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep2_gpu.txt,0.722112,20.061329,27.781458,17.221318,7.625605,10.56014,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep3_gpu.txt,0.72357,20.558784,28.412991,17.221318,8.097958,11.191673,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep1_gpu.txt,0.444457,11.991837,26.980897,17.221318,4.337709,9.759579,0,"rapl:package+core,nvml:board-integrated",0.984626,0.307916,0.032654,0.012004,0.422281082028,0.101191298728,0.984626,0.033881
gpu,gpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep2_gpu.txt,0.440196,10.251895,23.289373,17.221318,2.671135,6.068055,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep3_gpu.txt,0.451564,9.893576,21.909573,17.221318,2.117048,4.688255,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep1_gpu.txt,23.925742,942.546797,39.394673,17.221318,530.513979,22.173355,0,"rapl:package+core,nvml:board-integrated",825.653121,799.12294,21.308973,20.617804,458.684520714,444.057180854,825.901418,21.313249
gpu,gpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep2_gpu.txt,23.893522,942.827484,39.459544,17.221318,531.349547,22.238226,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep3_gpu.txt,23.900273,947.10193,39.627243,17.221318,535.507727,22.405925,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep1_gpu.txt,0.547001,13.324018,24.358301,17.221318,3.903938,7.136983,0,"rapl:package+core,nvml:board-integrated",4.574782,2.868977,0.161991,0.102639,1.78508347586,1.1013981418,4.613683,0.163261
gpu,gpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep2_gpu.txt,0.568778,16.218202,28.514103,17.221318,6.423091,11.292785,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep3_gpu.txt,0.542972,16.365045,30.139767,17.221318,7.014354,12.918449,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep1_gpu.txt,1.090467,34.806997,31.919356,17.221318,16.027722,14.698038,0,"rapl:package+core,nvml:board-integrated",19.362564,12.785968,0.639003,0.424821,8.35809013405,5.46999046592,19.452102,0.641336
gpu,gpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep2_gpu.txt,1.078622,38.23597,35.448895,17.221318,19.660671,18.227577,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep3_gpu.txt,1.095864,38.38927,35.031066,17.221318,19.517055,17.809748,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep1_gpu.txt,0.411153,12.793014,31.115003,17.221318,5.712425,13.893685,0,"rapl:package+core,nvml:board-integrated",1.541848,0.499404,0.043152,0.013597,0.798713685664,0.265245739154,1.541848,0.044454
gpu,gpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep2_gpu.txt,0.44664,11.655195,26.095249,17.221318,3.963457,8.873931,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep3_gpu.txt,0.445985,10.551967,23.659936,17.221318,2.871525,6.438618,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep1_gpu.txt,44.748069,1793.742982,40.085372,17.221318,1023.122263,22.864054,0,"rapl:package+core,nvml:board-integrated",1579.661472,1552.091487,40.243628,39.534744,886.613156738,871.251088527,1579.82021,40.247832
gpu,gpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep2_gpu.txt,44.726794,1778.707838,39.768284,17.221318,1008.453503,22.546966,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep3_gpu.txt,44.624887,1764.770196,39.546772,17.221318,996.270835,22.325454,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep1_gpu.txt,0.619034,16.807822,27.151681,17.221318,6.147235,9.930363,0,"rapl:package+core,nvml:board-integrated",6.334794,3.803784,0.212517,0.137037,2.67497116259,1.44382624523,6.356629,0.213795
gpu,gpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep2_gpu.txt,0.662154,20.440478,30.869665,17.221318,9.03731,13.648347,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep3_gpu.txt,0.662361,20.41858,30.826949,17.221318,9.011844,13.605631,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep1_gpu.txt,1.512017,50.652003,33.49962,17.221318,24.613073,16.278302,0,"rapl:package+core,nvml:board-integrated",36.216866,27.697427,1.054428,0.807,18.0582261039,13.799823374,36.310123,1.056549
gpu,gpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep2_gpu.txt,1.51848,57.038258,37.562731,17.221318,30.88803,20.341413,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep3_gpu.txt,1.505447,57.256805,38.033083,17.221318,31.331017,20.811765,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep1_gpu.txt,0.455846,15.172038,33.283231,17.221318,7.321764,16.061913,0,"rapl:package+core,nvml:board-integrated",2.195586,0.679857,0.060361,0.016992,1.1560900242,0.387232364544,2.260875,0.061601
gpu,gpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep2_gpu.txt,0.420834,11.667617,27.725014,17.221318,4.420308,10.503696,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep3_gpu.txt,0.436822,11.187268,25.610562,17.221318,3.66461,8.389244,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep1_gpu.txt,67.875562,2722.274549,40.106844,17.221318,1553.367916,22.885526,0,"rapl:package+core,nvml:board-integrated",2425.633045,2397.913565,61.306999,60.608308,1369.8457196,1354.15861949,2425.821665,61.310859
gpu,gpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep2_gpu.txt,67.950764,2720.869844,40.041784,17.221318,1550.668126,22.820466,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep3_gpu.txt,67.915257,2709.400863,39.893847,17.221318,1539.810634,22.672529,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep1_gpu.txt,0.796928,23.566398,29.571564,17.221318,9.842253,12.350246,0,"rapl:package+core,nvml:board-integrated",8.554108,5.312064,0.306663,0.189325,3.27296695817,2.05163796965,8.57495,0.307929
gpu,gpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep2_gpu.txt,0.785091,25.975474,33.085933,17.221318,12.455169,15.864615,0,,,,,,,,,
