source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,npu,uint,gt,max,4096,131072,uniform,17004247,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.108593,1.080053,9.94586,4.871461,0.551045,5.074399,0,rapl:package+core,0.303954,0.303954,0.032393,0.032393,0.146152763827,0.146152763827,0.326613,0.034504
rapl,npu,uint,gt,max,4096,131072,uniform,17004247,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.110235,1.120944,10.1687,4.871461,0.58394,5.297239,0,rapl:package+core,0.282121,0.282121,0.032047,0.032047,0.126005289333,0.126005289333,0.316603,0.034183
rapl,npu,uint,gt,max,8,131072,uniform,17000159,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.076242,0.80019,10.495433,4.871461,0.428781,5.623972,0,rapl:package+core,0.02449,0.02449,0.003139,0.003139,0.009198483921,0.009198483921,0.060407,0.005274
rapl,npu,uint,gt,max,8,131072,uniform,17000159,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.075303,0.785527,10.431506,4.871461,0.41869,5.560045,0,rapl:package+core,0.03517,0.03517,0.003138,0.003138,0.019883355382,0.019883355382,0.048551,0.005239
rapl,npu,uint,gt,max,8,131072,uniform,17000159,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.078607,0.815128,10.369619,4.871461,0.432196,5.498158,0,rapl:package+core,0.035322,0.035322,0.003173,0.003173,0.019864854247,0.019864854247,0.059567,0.00526
rapl,npu,uint,gt,max,131072,262144,uniform,18131226,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,0.674,5.546328,8.228979,4.871461,2.262965,3.357518,0,rapl:package+core,4.331641,4.331641,0.5409,0.5409,1.6966677451,1.6966677451,4.379534,0.545175
rapl,npu,uint,gt,max,131072,262144,uniform,18131226,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,0.674827,5.610184,8.313516,4.871461,2.322791,3.442055,0,rapl:package+core,4.397553,4.397553,0.539879,0.539879,1.76755350678,1.76755350678,4.434844,0.544024
rapl,npu,uint,gt,max,131072,262144,uniform,18131226,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,0.671885,5.154809,7.67216,4.871461,1.881747,2.800699,0,rapl:package+core,3.981118,3.981118,0.538851,0.538851,1.35612636869,1.35612636869,4.026754,0.543041
rapl,npu,uint,gt,max,256,262144,uniform,18000410,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.081993,0.928144,11.319748,4.871461,0.528717,6.448287,0,rapl:package+core,0.08006,0.08006,0.006834,0.006834,0.046768435526,0.046768435526,0.106715,0.009702
rapl,npu,uint,gt,max,256,262144,uniform,18000410,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.086574,0.98112,11.332723,4.871461,0.559378,6.461262,0,rapl:package+core,0.096095,0.096095,0.007063,0.007063,0.061687870957,0.061687870957,0.122156,0.010001
rapl,npu,uint,gt,max,256,262144,uniform,18000410,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.08248,0.926587,11.234087,4.871461,0.524789,6.362626,0,rapl:package+core,0.093515,0.093515,0.006668,0.006668,0.061032098052,0.061032098052,0.106729,0.00962
rapl,npu,uint,gt,max,4096,262144,uniform,18004250,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.118685,1.303049,10.979097,4.871461,0.724882,6.107636,0,rapl:package+core,0.414637,0.414637,0.039358,0.039358,0.222906037962,0.222906037962,0.439827,0.042259
rapl,npu,uint,gt,max,4096,262144,uniform,18004250,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.117926,1.402302,11.891336,4.871461,0.827828,7.019875,0,rapl:package+core,0.479086,0.479086,0.039373,0.039373,0.287281966047,0.287281966047,0.540576,0.042339
rapl,npu,uint,gt,max,4096,262144,uniform,18004250,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.119085,1.297251,10.893525,4.871461,0.717135,6.022064,0,rapl:package+core,0.427758,0.427758,0.039675,0.039675,0.234482784825,0.234482784825,0.440437,0.042589
rapl,npu,uint,gt,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.080231,1.195342,14.898675,4.871461,0.804498,10.027214,0,rapl:package+core,0.060406,0.060406,0.005038,0.005038,0.035863579482,0.035863579482,0.085918,0.00792
rapl,npu,uint,gt,max,8,262144,uniform,18000162,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.08566,0.877793,10.247468,4.871461,0.460506,5.376007,0,rapl:package+core,0.062069,0.062069,0.004993,0.004993,0.037745795227,0.037745795227,0.085414,0.007972
rapl,npu,uint,gt,max,8,262144,uniform,18000162,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.080635,0.947888,11.755282,4.871461,0.555077,6.883821,0,rapl:package+core,0.065671,0.065671,0.004951,0.004951,0.041552396589,0.041552396589,0.07896,0.007916
rapl,npu,uint,gt,max,131072,524288,uniform,19131229,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,0.992501,6.133915,6.180261,4.871461,1.298985,1.3088,0,rapl:package+core,4.933065,4.933065,0.826179,0.826179,0.908366222481,0.908366222481,4.960285,0.832499
rapl,npu,uint,gt,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,0.991863,6.45717,6.510141,4.871461,1.625347,1.63868,0,rapl:package+core,5.283677,5.283677,0.824249,0.824249,1.26838014221,1.26838014221,5.298966,0.830935
rapl,npu,uint,gt,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,0.996821,6.969778,6.992008,4.871461,2.113805,2.120547,0,rapl:package+core,5.789007,5.789007,0.830575,0.830575,1.74289327993,1.74289327993,5.809239,0.837022
rapl,npu,uint,gt,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.094227,0.781713,8.296076,4.871461,0.322691,3.424615,0,rapl:package+core,0.097637,0.097637,0.010682,0.010682,0.045600053598,0.045600053598,0.126413,0.015058
rapl,npu,uint,gt,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.09334,0.756171,8.10124,4.871461,0.301468,3.229779,0,rapl:package+core,0.079143,0.079143,0.011289,0.011289,0.024149076771,0.024149076771,0.127756,0.015683
rapl,npu,uint,gt,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.091674,0.745902,8.136496,4.871461,0.299318,3.265035,0,rapl:package+core,0.090191,0.090191,0.010649,0.010649,0.038314811811,0.038314811811,0.119593,0.015051
rapl,npu,uint,gt,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.133555,1.073706,8.039448,4.871461,0.4231,3.167987,0,rapl:package+core,0.374537,0.374537,0.048387,0.048387,0.138821616593,0.138821616593,0.401514,0.052778
rapl,npu,uint,gt,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.13789,1.056006,7.658303,4.871461,0.384279,2.786842,0,rapl:package+core,0.355571,0.355571,0.048779,0.048779,0.117946003881,0.117946003881,0.410196,0.053186
rapl,npu,uint,gt,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.135905,1.074835,7.908735,4.871461,0.41278,3.037274,0,rapl:package+core,0.38328,0.38328,0.048848,0.048848,0.145318873072,0.145318873072,0.410623,0.053322
rapl,npu,uint,gt,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.090836,0.901596,9.925505,4.871461,0.459091,5.054044,0,rapl:package+core,0.042341,0.042341,0.008652,0.008652,0.000193119428,0.000193119428,0.114984,0.013049
rapl,npu,uint,gt,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.089091,0.716882,8.046664,4.871461,0.282881,3.175203,0,rapl:package+core,0.06059,0.06059,0.00858,0.00858,0.01879286462,0.01879286462,0.108469,0.013204
rapl,npu,uint,gt,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.093658,0.769233,8.213235,4.871461,0.312983,3.341774,0,rapl:package+core,0.059277,0.059277,0.008621,0.008621,0.017280134719,0.017280134719,0.107981,0.01304
rapl,npu,uint,gt,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,1.330997,8.33842,6.264795,4.871461,1.854522,1.393334,0,rapl:package+core,6.875789,6.875789,1.123382,1.123382,1.4032773989,1.4032773989,6.921578,1.133356
rapl,npu,uint,gt,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,1.314777,8.343639,6.346048,4.871461,1.938753,1.474587,0,rapl:package+core,6.888956,6.888956,1.110927,1.110927,1.47711844565,1.47711844565,6.947867,1.120946
rapl,npu,uint,gt,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,1.311785,8.610471,6.563935,4.871461,2.220162,1.692474,0,rapl:package+core,7.165661,7.165661,1.10778,1.10778,1.76915393342,1.76915393342,7.238701,1.118183
rapl,npu,uint,gt,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.113475,0.916121,8.073357,4.871461,0.363334,3.201896,0,rapl:package+core,0.154075,0.154075,0.01821,0.01821,0.06536569519,0.06536569519,0.213322,0.02528
rapl,npu,uint,gt,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.108203,0.901976,8.335929,4.871461,0.374867,3.464468,0,rapl:package+core,0.172264,0.172264,0.018059,0.018059,0.084290285801,0.084290285801,0.212406,0.025075
rapl,npu,uint,gt,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.105335,0.869859,8.258062,4.871461,0.356726,3.386601,0,rapl:package+core,0.131341,0.131341,0.018209,0.018209,0.042636566651,0.042636566651,0.212239,0.025372
rapl,npu,uint,gt,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.154552,1.229414,7.954683,4.871461,0.476519,3.083222,0,rapl:package+core,0.470633,0.470633,0.062146,0.062146,0.167891184694,0.167891184694,0.54532,0.069406
rapl,npu,uint,gt,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.153391,1.215041,7.921195,4.871461,0.467802,3.049734,0,rapl:package+core,0.465673,0.465673,0.062158,0.062158,0.162872727162,0.162872727162,0.540133,0.069396
rapl,npu,uint,gt,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.156025,1.234067,7.909398,4.871461,0.473995,3.037937,0,rapl:package+core,0.493489,0.493489,0.061749,0.061749,0.192681154711,0.192681154711,0.538989,0.068935
rapl,npu,uint,gt,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.107593,0.86107,8.003026,4.871461,0.336935,3.131565,0,rapl:package+core,0.133401,0.133401,0.015549,0.015549,0.057654652911,0.057654652911,0.185125,0.022688
rapl,npu,uint,gt,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.106349,0.860597,8.092233,4.871461,0.342524,3.220772,0,rapl:package+core,0.122551,0.122551,0.015667,0.015667,0.046229820513,0.046229820513,0.19544,0.022787
rapl,npu,uint,gt,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.104109,0.850329,8.167676,4.871461,0.343166,3.296215,0,rapl:package+core,0.134272,0.134272,0.015671,0.015671,0.057931334669,0.057931334669,0.195302,0.022637
rapl,npu,uint,gt,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,1.667787,11.442646,6.860974,4.871461,3.318085,1.989513,0,rapl:package+core,9.547997,9.547997,1.415298,1.415298,2.65342798962,2.65342798962,9.743225,1.436271
rapl,npu,uint,gt,max,131072,2097152,uniform,21131235,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k131072_max_uniform_s21131235_rep2_rapl.txt,1.665102,11.685171,7.017692,4.871461,3.573693,2.146231,0,rapl:package+core,9.676162,9.676162,1.40806,1.40806,2.81685262434,2.81685262434,9.870461,1.433612
rapl,npu,uint,gt,max,131072,2097152,uniform,21131235,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k131072_max_uniform_s21131235_rep3_rapl.txt,1.669299,11.574841,6.933952,4.871461,3.442914,2.062491,0,rapl:package+core,9.710465,9.710465,1.412746,1.412746,2.82832795809,2.82832795809,9.855127,1.43558
rapl,npu,uint,gt,max,256,2097152,uniform,21000419,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k256_max_uniform_s21000419_rep1_rapl.txt,0.140217,1.168992,8.337002,4.871461,0.485929,3.465541,0,rapl:package+core,0.303938,0.303938,0.033012,0.033012,0.143121329468,0.143121329468,0.436165,0.048669
rapl,npu,uint,gt,max,256,2097152,uniform,21000419,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k256_max_uniform_s21000419_rep2_rapl.txt,0.142862,1.355505,9.488239,4.871461,0.65956,4.616778,0,rapl:package+core,0.279068,0.279068,0.032824,0.032824,0.119167164136,0.119167164136,0.44178,0.048756
rapl,npu,uint,gt,max,256,2097152,uniform,21000419,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k256_max_uniform_s21000419_rep3_rapl.txt,0.136961,1.144747,8.358169,4.871461,0.477545,3.486708,0,rapl:package+core,0.290819,0.290819,0.03267,0.03267,0.13166836913,0.13166836913,0.417368,0.048107
rapl,npu,uint,gt,max,4096,2097152,uniform,21004259,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k4096_max_uniform_s21004259_rep1_rapl.txt,0.197699,1.595483,8.07028,4.871461,0.632402,3.198819,0,rapl:package+core,0.676416,0.676416,0.084189,0.084189,0.266292569871,0.266292569871,0.815891,0.100857
rapl,npu,uint,gt,max,4096,2097152,uniform,21004259,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k4096_max_uniform_s21004259_rep2_rapl.txt,0.201025,1.625618,8.086665,4.871461,0.646335,3.215204,0,rapl:package+core,0.670148,0.670148,0.08369,0.08369,0.26245542891,0.26245542891,0.80872,0.099419
rapl,npu,uint,gt,max,4096,2097152,uniform,21004259,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k4096_max_uniform_s21004259_rep3_rapl.txt,0.196417,1.586298,8.076171,4.871461,0.62946,3.20471,0,rapl:package+core,0.687298,0.687298,0.082775,0.082775,0.284062815725,0.284062815725,0.821765,0.099676
rapl,npu,uint,gt,max,8,2097152,uniform,21000171,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k8_max_uniform_s21000171_rep1_rapl.txt,0.139119,1.15001,8.266367,4.871461,0.472296,3.394906,0,rapl:package+core,0.270555,0.270555,0.029771,0.029771,0.125526734569,0.125526734569,0.398249,0.044752
rapl,npu,uint,gt,max,8,2097152,uniform,21000171,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k8_max_uniform_s21000171_rep2_rapl.txt,0.133305,1.112781,8.347627,4.871461,0.463391,3.476166,0,rapl:package+core,0.241169,0.241169,0.02983,0.02983,0.09585331837,0.09585331837,0.390269,0.044772
rapl,npu,uint,gt,max,8,2097152,uniform,21000171,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q21_k8_max_uniform_s21000171_rep3_rapl.txt,0.137928,1.145387,8.304224,4.871461,0.473475,3.432763,0,rapl:package+core,0.271576,0.271576,0.030143,0.030143,0.124735551077,0.124735551077,0.399546,0.045264
rapl,npu,uint,gt,max,131072,4194304,uniform,22131238,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k131072_max_uniform_s22131238_rep1_rapl.txt,2.070257,14.863688,7.179635,4.871461,4.778513,2.308174,0,rapl:package+core,12.446137,12.446137,1.743001,1.743001,3.95517560554,3.95517560554,12.770381,1.787645
rapl,npu,uint,gt,max,131072,4194304,uniform,22131238,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k131072_max_uniform_s22131238_rep2_rapl.txt,2.074753,14.640325,7.056417,4.871461,4.533245,2.184956,0,rapl:package+core,12.218988,12.218988,1.751202,1.751202,3.68807575388,3.68807575388,12.566352,1.794492
rapl,npu,uint,gt,max,131072,4194304,uniform,22131238,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k131072_max_uniform_s22131238_rep3_rapl.txt,2.016019,14.457611,7.171367,4.871461,4.636654,2.299906,0,rapl:package+core,12.051932,12.051932,1.696757,1.696757,3.78624644802,3.78624644802,12.374971,1.73855
rapl,npu,uint,gt,max,256,4194304,uniform,22000422,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k256_max_uniform_s22000422_rep1_rapl.txt,0.212517,1.813489,8.533382,4.871461,0.778221,3.661921,0,rapl:package+core,0.564654,0.564654,0.061767,0.061767,0.263758468413,0.263758468413,0.886109,0.097109
rapl,npu,uint,gt,max,256,4194304,uniform,22000422,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k256_max_uniform_s22000422_rep2_rapl.txt,0.210926,1.803328,8.549594,4.871461,0.775812,3.678133,0,rapl:package+core,0.565142,0.565142,0.061844,0.061844,0.263871365916,0.263871365916,0.885955,0.097642
rapl,npu,uint,gt,max,256,4194304,uniform,22000422,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k256_max_uniform_s22000422_rep3_rapl.txt,0.213633,1.830609,8.568941,4.871461,0.789904,3.69748,0,rapl:package+core,0.545288,0.545288,0.06191,0.06191,0.24369584949,0.24369584949,0.888718,0.097852
rapl,npu,uint,gt,max,4096,4194304,uniform,22004262,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k4096_max_uniform_s22004262_rep1_rapl.txt,0.275422,2.267933,8.234383,4.871461,0.926224,3.362922,0,rapl:package+core,1.007026,1.007026,0.119071,0.119071,0.426976267269,0.426976267269,1.310006,0.154746
rapl,npu,uint,gt,max,4096,4194304,uniform,22004262,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k4096_max_uniform_s22004262_rep2_rapl.txt,0.272391,2.374999,8.71907,4.871461,1.048055,3.847609,0,rapl:package+core,0.995359,0.995359,0.119077,0.119077,0.415280038503,0.415280038503,1.306573,0.154774
rapl,npu,uint,gt,max,4096,4194304,uniform,22004262,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k4096_max_uniform_s22004262_rep3_rapl.txt,0.26921,2.226783,8.271543,4.871461,0.915336,3.400082,0,rapl:package+core,1.015877,1.015877,0.117699,0.117699,0.442510911761,0.442510911761,1.284022,0.152455
rapl,npu,uint,gt,max,8,4194304,uniform,22000174,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k8_max_uniform_s22000174_rep1_rapl.txt,0.204968,1.76616,8.616761,4.871461,0.767667,3.7453,0,rapl:package+core,0.544074,0.544074,0.058594,0.058594,0.258635614166,0.258635614166,0.853579,0.092508
rapl,npu,uint,gt,max,8,4194304,uniform,22000174,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k8_max_uniform_s22000174_rep2_rapl.txt,0.205189,1.76564,8.604955,4.871461,0.766071,3.733494,0,rapl:package+core,0.552262,0.552262,0.058671,0.058671,0.266448511669,0.266448511669,0.875199,0.094572
rapl,npu,uint,gt,max,8,4194304,uniform,22000174,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q22_k8_max_uniform_s22000174_rep3_rapl.txt,0.206272,1.77385,8.599552,4.871461,0.769002,3.728091,0,rapl:package+core,0.553119,0.553119,0.059296,0.059296,0.264260848544,0.264260848544,0.887848,0.095949
rapl,npu,uint,gt,max,131072,8388608,uniform,23131241,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k131072_max_uniform_s23131241_rep1_rapl.txt,2.552482,18.536639,7.262201,4.871461,6.102322,2.39074,0,rapl:package+core,14.490614,14.490614,2.012013,2.012013,4.68917113901,4.68917113901,15.92894,2.202227
rapl,npu,uint,gt,max,131072,8388608,uniform,23131241,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k131072_max_uniform_s23131241_rep2_rapl.txt,2.672105,19.40279,7.261238,4.871461,6.385734,2.389777,0,rapl:package+core,15.316319,15.316319,2.118256,2.118256,4.99731750798,4.99731750798,16.677269,2.309091
rapl,npu,uint,gt,max,131072,8388608,uniform,23131241,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k131072_max_uniform_s23131241_rep3_rapl.txt,2.560664,18.449837,7.205098,4.871461,5.97566,2.333637,0,rapl:package+core,14.364538,14.364538,2.018197,2.018197,4.53297002418,4.53297002418,15.81542,2.2102
rapl,npu,uint,gt,max,256,8388608,uniform,23000425,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k256_max_uniform_s23000425_rep1_rapl.txt,0.452123,3.852263,8.520384,4.871461,1.649763,3.648923,0,rapl:package+core,1.042168,1.042168,0.122069,0.122069,0.447513627191,0.447513627191,2.589191,0.296965
rapl,npu,uint,gt,max,256,8388608,uniform,23000425,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k256_max_uniform_s23000425_rep2_rapl.txt,0.456791,3.879271,8.492448,4.871461,1.654033,3.620987,0,rapl:package+core,1.048835,1.048835,0.121841,0.121841,0.455291320299,0.455291320299,2.609393,0.29917
rapl,npu,uint,gt,max,256,8388608,uniform,23000425,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k256_max_uniform_s23000425_rep3_rapl.txt,0.458575,4.002723,8.72862,4.871461,1.768795,3.857159,0,rapl:package+core,1.050392,1.050392,0.122041,0.122041,0.455874028099,0.455874028099,2.584324,0.298222
rapl,npu,uint,gt,max,4096,8388608,uniform,23004265,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k4096_max_uniform_s23004265_rep1_rapl.txt,0.531562,4.531321,8.524541,4.871461,1.941838,3.65308,0,rapl:package+core,1.634425,1.634425,0.187963,0.187963,0.718770576057,0.718770576057,3.194003,0.364434
rapl,npu,uint,gt,max,4096,8388608,uniform,23004265,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k4096_max_uniform_s23004265_rep2_rapl.txt,0.529457,4.393007,8.297192,4.871461,1.813777,3.425731,0,rapl:package+core,1.657033,1.657033,0.18775,0.18775,0.74241619725,0.74241619725,3.064554,0.365163
rapl,npu,uint,gt,max,4096,8388608,uniform,23004265,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k4096_max_uniform_s23004265_rep3_rapl.txt,0.531394,4.488125,8.44595,4.871461,1.899461,3.574489,0,rapl:package+core,1.567484,1.567484,0.187685,0.187685,0.653183842215,0.653183842215,3.156011,0.367366
rapl,npu,uint,gt,max,8,8388608,uniform,23000177,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k8_max_uniform_s23000177_rep1_rapl.txt,0.445874,3.813676,8.553251,4.871461,1.641616,3.68179,0,rapl:package+core,1.041439,1.041439,0.117977,0.117977,0.466718645603,0.466718645603,2.553473,0.292053
rapl,npu,uint,gt,max,8,8388608,uniform,23000177,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k8_max_uniform_s23000177_rep2_rapl.txt,0.450296,3.82277,8.489453,4.871461,1.629169,3.617992,0,rapl:package+core,1.088247,1.088247,0.117621,0.117621,0.515260885719,0.515260885719,2.560033,0.293635
rapl,npu,uint,gt,max,8,8388608,uniform,23000177,3,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q23_k8_max_uniform_s23000177_rep3_rapl.txt,0.447027,3.808946,8.520609,4.871461,1.631269,3.649148,0,rapl:package+core,1.068932,1.068932,0.117524,0.117524,0.496418417436,0.496418417436,2.543508,0.290708
rapl,npu,uint,gt,max,131072,16777216,uniform,24131244,1,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q24_k131072_max_uniform_s24131244_rep1_rapl.txt,3.26815,23.979138,7.33722,4.871461,8.058471,2.465759,0,rapl:package+core,17.720697,17.720697,2.479648,2.479648,5.64118847427,5.64118847427,20.459894,2.803907
rapl,npu,uint,gt,max,131072,16777216,uniform,24131244,2,bench/results/raw/energy/measurements/20260817_174754_npu_uint_gt_q24_k131072_max_uniform_s24131244_rep2_rapl.txt,3.285458,24.422321,7.433461,4.871461,8.417342,2.562,0,rapl:package+core,18.134536,18.134536,2.501531,2.501531,5.94842529321,5.94842529321,20.822562,2.821485
